Article Count,512,256,128
6,2,13,5,11.659423619508743
5,0,17,5,12.694332420825958
1,3,12,3,10.629312694072723
9,0,18,3,12.590231657028198
4,3,12,3,11.100000530481339
2,0,17,5,13.370095252990723
9,0,15,9,13.92728915810585
1,0,16,7,15.860398292541504
1,0,19,1,13.720492720603943
1,0,19,1,12.69153043627739
11,1,15,5,11.76201245188713
4,2,12,7,12.51177191734314
9,0,17,5,13.752598464488983
5,3,9,9,12.010069996118546
2,3,13,1,11.110763221979141
5,1,17,1,11.245711773633957
2,2,14,3,11.606627315282822
2,3,12,3,11.21870169043541
1,0,16,7,15.106072396039963
3,0,18,3,13.84587213397026
3,1,13,9,15.29221260547638
1,1,16,3,12.973860412836075
7,0,15,9,13.328798353672028
2,1,14,7,15.548024758696556
6,0,16,7,13.522697448730469
4,2,14,3,11.764733582735062
4,1,16,3,12.353579431772232
7,1,14,7,14.689186841249466
3,3,11,5,10.900857359170914
4,0,18,3,13.64136627316475
1,3,13,1,11.09026888012886
3,3,11,5,11.497858852148056
1,0,16,7,14.502333760261536
1,0,17,5,13.88103699684143
4,0,16,7,14.144401013851166
6,0,16,7,14.539056986570358
1,1,16,3,14.564430207014084
9,0,17,5,13.113563179969788
1,1,15,5,14.269069477915764
3,1,14,7,13.954386353492737
12,3,9,9,12.406294792890549
5,1,17,1,11.350268721580505
2,1,16,3,11.641749680042267
3,4,10,3,11.172124490141869
2,3,13,1,11.783589869737625
1,0,18,3,15.329170852899551
7,2,13,5,10.633038580417633
2,0,17,5,13.044408857822418
4,1,15,5,13.59613099694252
1,4,11,1,11.676168352365494
6,0,17,5,13.134488493204117
2,2,15,1,11.93632997572422
3,3,13,1,11.222851544618607
4,1,14,7,13.467127084732056
3,2,13,5,11.741270273923874
13,2,13,5,10.45330286026001
1,3,13,1,11.7443817704916
3,0,16,7,13.890173584222794
4,2,13,5,12.359238862991333
2,1,17,1,11.26921135187149
7,2,9,13,12.615791529417038
2,0,17,5,14.069944351911545
3,0,16,7,16.10896009206772
4,0,18,3,13.466511577367783
4,1,16,3,13.104434669017792
3,2,12,7,13.752786755561829
3,1,16,3,12.621776461601257
6,1,15,5,12.121211254815655
9,1,16,3,12.408200681209564
8,0,17,5,13.014905482530594
4,0,16,7,14.993176430463791
4,0,18,3,13.983165696263313
4,3,12,3,12.191977947950363
5,1,12,11,12.523517340421677
7,1,15,5,13.475332200527191
6,1,12,11,14.648913711309433
7,2,13,5,12.793042097479244
2,1,12,11,17.669080391526222
3,3,10,7,12.433466255664825
1,1,17,1,11.892743051052094
5,4,9,5,11.015124082565308
3,0,17,5,14.19052866101265
2,0,19,1,13.817783921957016
1,3,11,5,11.920893609523773
4,2,13,5,12.525819152593613
5,0,18,3,12.625434398651123
4,1,15,5,13.429613649845123
1,4,11,1,11.616295367816067
9,1,15,5,12.804828058200044
7,2,13,5,12.641876178281528
6,3,10,7,10.486790474418866
8,2,12,7,12.58143107411636
6,1,15,5,15.755538641378383
1,2,13,5,13.157192846606915
3,2,11,9,12.773438611367796
6,2,12,7,11.506128705743372
6,1,16,3,11.908551058866001
