128,ss_128,256,ss_256,512,ss_512
18,19.67563834786415,8,9.624540954828262,7,4.5332715809345245
7,24.31155613064766,2,12.015172183513641,1,5.641590416431427
17,22.480702131986618,9,10.896050065755844,6,5.134252578020096
11,21.602546244859695,5,10.60210433602333,2,4.984370231628418
1,23.009323477745056,1,11.446397542953491,1,5.335866689682007
21,22.21496218442917,12,10.806139171123505,5,5.05061936378479
10,22.540686577558517,8,10.864406287670135,3,5.071853399276733
14,17.884108006954193,11,8.575528085231781,5,4.040568053722382
13,21.871144086122513,6,10.6468665599823,6,5.012523651123047
11,22.438294410705566,6,10.824179828166962,6,4.907974094152451
6,20.61693161725998,5,9.954368203878403,2,4.732854753732681
7,22.44454973936081,3,11.180677592754364,1,5.422181159257889
6,21.67738303542137,4,10.5106540620327,3,4.868483364582062
19,21.323690116405487,9,10.308960527181625,5,4.845306932926178
3,23.670554727315903,1,11.676101446151733,1,5.507058501243591
16,22.336674362421036,13,10.750256091356277,6,5.038166046142578
17,22.856604129076004,7,11.215748071670532,6,5.233399301767349
24,22.09229925274849,10,10.624253153800964,6,5.075715243816376
3,23.228504061698914,2,11.660692185163498,2,5.674057722091675
3,22.609215050935745,2,11.057239413261414,2,5.260548919439316
1,25.514904886484146,1,12.788817316293716,1,6.264861762523651
20,21.42024654150009,13,10.352827787399292,8,4.867625713348389
24,22.534649819135666,12,10.9766805768013,5,5.200637996196747
14,24.247000426054,4,12.098708689212799,3,5.820580840110779
5,23.136608093976974,5,11.38814377784729,1,5.355585873126984
6,20.55595025420189,4,10.02786973118782,4,4.812146365642548
8,22.937377750873566,4,11.037275552749634,2,5.233702659606934
15,22.27483230829239,10,10.888145714998245,8,5.11973163485527
27,19.670991629362106,15,9.654121965169907,8,4.468461185693741
25,22.476192742586136,14,10.983684986829758,7,5.214089781045914
1,24.79533502459526,1,12.250667333602905,1,5.801422357559204
11,22.42766770720482,9,10.817489922046661,5,4.98527917265892
24,20.973194807767868,12,10.036288380622864,4,4.7448552548885345
2,23.440309882164,1,11.473674416542053,1,5.372257113456726
26,21.79568240046501,14,10.68901851773262,7,5.1645089983940125
10,21.09343844652176,7,10.200227499008179,8,4.641050428152084
17,21.10619392991066,8,10.29163172841072,4,4.858769416809082
36,20.22272676229477,12,9.523827970027924,7,4.386154770851135
30,19.44649201631546,15,9.399705320596695,6,4.3821006417274475
23,19.932812929153442,14,9.635796666145325,9,4.517330646514893
11,21.675039440393448,9,10.380646497011185,5,4.923186480998993
2,24.502083271741867,1,11.950836926698685,1,5.676042258739471
24,20.550797909498215,15,9.959730744361877,9,4.701670438051224
14,21.643367648124695,3,10.415494114160538,4,4.930309295654297
2,23.507052153348923,1,11.47601592540741,1,5.346537530422211
2,22.491664320230484,1,11.074970752000809,1,5.340088218450546
20,20.3737773001194,12,9.893576055765152,7,4.6320595145225525
8,23.023693591356277,3,11.099397122859955,1,5.291039288043976
6,22.097888082265854,4,10.762349992990494,2,5.020378798246384
1,23.017166256904602,1,11.127118706703186,1,5.229126662015915
25,19.080939948558807,17,8.997064471244812,8,4.139709413051605
4,24.730088263750076,2,12.145063936710358,1,5.779098033905029
5,23.03951793909073,3,10.972359716892242,2,5.02361136674881
1,25.30474054813385,1,12.235914796590805,1,5.62932762503624
12,22.448016941547394,5,11.061347991228104,3,5.267311871051788
20,22.4422108232975,10,10.895523220300674,7,5.222874402999878
29,23.121716022491455,15,11.141534358263016,6,5.27552992105484
9,21.89922285079956,7,10.774919271469116,3,5.048351675271988
17,21.553849071264267,7,10.55596524477005,3,4.9977187514305115
20,22.2940554022789,8,10.724088340997696,5,5.078786671161652
25,21.681072533130646,14,10.377033799886703,6,4.91611921787262
4,22.11674666404724,1,10.795427203178406,1,5.052037000656128
23,22.387158781290054,11,10.778388649225235,6,5.122094094753265
4,23.599498510360718,2,11.40675276517868,2,5.348993688821793
15,22.75374472141266,6,11.095685452222824,5,5.247032999992371
14,21.85257598757744,7,10.51677730679512,4,4.924857318401337
14,22.357194125652313,8,11.05689612030983,8,5.1872150003910065
15,20.63575628399849,6,10.057607531547546,1,4.794454783201218
23,23.323532462120056,14,11.257780969142914,6,5.327763319015503
5,21.57263544201851,4,10.379338026046753,3,4.812061965465546
8,23.22414654493332,4,11.385396748781204,3,5.356501251459122
3,23.529862374067307,2,11.385194003582,2,5.389811724424362
14,21.902259349822998,8,10.562791407108307,4,5.036482363939285
14,22.19513276219368,5,10.975202679634094,2,5.223811388015747
17,19.979848206043243,13,9.794999721222204,7,4.619355248947756
11,22.308892160654068,6,10.926295042037964,4,5.01044774055481
