Article Count,512,256,128
15,3,8,11,11.488477051258087
1,2,10,11,14.008673340082169
11,2,10,11,12.668248504400253
10,2,10,11,12.130046218633652
4,2,10,11,13.411458641290665
10,1,13,9,11.915405035018921
1,4,7,9,12.536464363336563
1,1,9,17,17.807926580309868
4,2,8,15,14.655629396438599
2,5,8,3,10.374528110027313
1,4,7,9,13.276755422353745
14,5,4,11,10.257420539855957
1,1,7,21,17.939703434705734
1,4,10,3,11.50393632054329
16,2,8,15,12.606246292591095
3,3,7,13,13.982218652963638
15,3,7,13,12.435795158147812
10,4,9,5,9.518390834331512
1,3,5,17,14.423963874578476
14,2,11,9,12.29116603732109
3,3,11,5,10.414979159832
7,6,3,9,9.967883706092834
14,1,15,5,11.820251375436783
14,3,8,11,12.177877128124237
2,5,4,11,11.997820317745209
3,1,13,9,12.837149798870087
3,4,7,9,12.257109314203262
1,4,4,15,14.440465927124023
9,3,9,9,11.330284982919693
1,2,9,13,15.508756071329117
8,4,7,9,11.562491595745087
8,3,7,13,12.384688436985016
7,2,10,11,12.621042281389236
3,3,9,9,12.91033461689949
13,4,7,9,10.522012323141098
3,3,10,7,11.174407690763474
13,3,11,5,10.715296149253845
1,2,10,11,13.88786056637764
3,5,6,7,11.17751070857048
1,4,9,5,10.700575083494186
14,3,8,11,12.504024714231491
3,6,6,3,9.307448923587799
3,0,17,5,12.872616469860077
1,4,9,5,11.975386917591095
9,2,12,7,11.441396445035934
4,2,13,5,12.149727135896683
10,3,7,13,12.069615453481674
12,2,13,5,11.154456615447998
2,3,6,15,15.03515139222145
6,3,6,15,12.015860557556152
2,3,11,5,10.98744884133339
5,3,7,13,13.743893921375275
9,4,8,7,11.296959340572357
11,2,10,11,12.526844054460526
5,2,10,11,13.081982672214508
8,3,9,9,11.647242993116379
9,3,11,5,11.186749070882797
3,3,9,9,11.71661725640297
3,4,7,9,12.5265351831913
9,2,13,5,10.967671364545822
10,2,8,15,13.546893417835236
14,3,12,3,9.506014257669449
3,8,3,1,6.687411189079285
9,2,9,13,12.276042461395264
7,1,14,7,13.464896708726883
11,2,11,9,12.833661019802094
4,2,12,7,12.262807726860046
