Article Count,512,256,128
1,2,14,3,12.294008791446686
4,2,11,9,13.630107641220093
4,3,8,11,14.078121334314346
1,5,9,1,11.244271159172058
8,2,10,11,13.892786294221878
1,4,9,5,12.49036668241024
3,1,14,7,13.954386353492737
9,4,6,11,12.603662759065628
2,5,9,1,9.344038218259811
2,3,12,3,10.920480728149414
5,4,8,7,11.989460989832878
2,5,9,1,10.500037103891373
1,5,8,3,12.13636240363121
7,3,10,7,10.691330373287201
1,4,8,7,11.586711049079895
4,1,13,9,14.816256433725357
1,4,11,1,11.676168352365494
4,3,11,5,11.636768847703934
3,2,15,1,11.701867267489433
3,5,8,3,10.73880586028099
3,2,9,13,14.696500688791275
3,3,11,5,11.175674945116043
15,3,7,13,12.068894624710083
1,4,10,3,11.964609995484352
1,4,8,7,11.80650082230568
2,4,9,5,11.281719356775284
2,4,10,3,10.644838154315948
9,3,5,17,13.226355224847794
2,3,12,3,11.766959816217422
2,5,7,5,12.118651449680328
2,4,11,1,10.633923530578613
4,3,12,3,11.955515801906586
3,4,7,9,13.255216479301453
3,3,11,5,12.19098037481308
3,3,11,5,11.009453117847443
7,4,9,5,11.276617586612701
7,1,14,7,13.060425728559494
3,4,9,5,12.202451258897781
3,5,8,3,11.42464892566204
2,5,8,3,11.15651223063469
3,3,7,13,12.178587257862091
2,4,10,3,11.279905080795288
5,2,9,13,14.790483951568604
7,4,9,5,11.780488526965918
2,5,6,7,13.37378665804863
1,5,7,5,10.804315268993378
1,4,11,1,10.271366566419601
5,5,7,5,10.454221159219742
2,5,7,5,11.22775223851204
2,5,9,1,10.73205840587616
1,5,6,7,11.475212037563324
2,4,9,5,11.638910681009293
3,4,10,3,10.449706107378006
3,4,9,5,12.17940966784954
1,6,7,1,10.405626252630329
7,3,10,7,12.340718890434468
7,2,12,7,13.221705304877979
4,4,7,9,10.790389152564371
5,4,9,5,11.333222626225721
5,3,12,3,13.746302305623988
1,3,11,5,12.695488981690303
3,4,8,7,11.203507461885069
6,4,6,11,11.59616617983149
4,4,10,3,10.517481155952472
