Article Count,512,256,128
1,2,8,15,17.381330594420433
1,2,10,11,14.82125586271286
3,2,7,17,14.833033829927444
2,2,8,15,15.180834978818893
4,4,6,11,13.14490795135498
3,2,9,13,13.739850908517838
2,3,10,7,11.64589574933052
11,4,6,11,12.235905677080154
4,3,6,15,13.984001278877258
8,5,3,13,12.361122369766235
9,3,8,11,12.596357524394989
11,3,7,13,12.78294786810875
1,4,5,13,14.270136952400208
8,1,10,15,14.204027533531189
1,5,5,9,12.172724515199661
13,1,12,11,12.58189532160759
9,3,10,7,11.01037386059761
2,2,12,7,12.468193233013153
4,2,8,15,15.15749803185463
1,2,10,11,15.001650840044022
19,2,9,13,13.62493908405304
7,3,8,11,12.360170274972916
5,2,12,7,11.92005079984665
1,2,7,17,17.425248950719833
1,6,3,9,11.794301599264145
16,1,14,7,11.580355167388916
1,3,8,11,14.907697588205338
15,4,7,9,11.121895104646683
13,4,7,9,11.57438549399376
13,4,8,7,9.183661341667175
4,5,5,9,11.592146515846252
13,2,10,11,12.802795588970184
13,3,4,19,15.101470291614532
12,2,8,15,14.716834783554077
4,3,6,15,13.029867142438889
7,3,7,13,14.003078997135162
10,9,1,1,5.410532832145691
1,4,7,9,13.996815174818039
9,2,11,9,12.16792356967926
8,2,8,15,12.63789877295494
11,5,4,11,11.187084019184113
14,3,8,11,12.287556767463684
3,4,8,7,11.395191460847855
10,5,8,3,9.675196528434753
3,6,4,7,11.07822561264038
1,4,7,9,11.166749060153961
11,2,10,11,12.867039740085602
8,4,5,13,11.219894111156464
15,3,10,7,11.423198342323303
15,3,11,5,10.681549608707428
4,3,8,11,12.339959919452667
2,4,6,11,10.780203431844711
1,4,5,13,14.455270141363144
1,7,4,3,9.133068233728409
8,5,3,13,11.486885070800781
1,3,10,7,12.325434863567352
6,4,7,9,11.979314148426056
5,6,3,9,10.17218878865242
1,3,9,9,14.11411726474762
4,4,3,17,13.905905723571777
1,2,9,13,15.068079859018326
9,5,5,9,9.837670773267746
16,3,8,11,11.593285888433456
15,3,7,13,13.19566985964775
14,2,8,15,14.156948298215866
9,3,10,7,11.372025489807129
1,4,6,11,12.645867705345154
10,3,9,9,11.288862466812134
5,5,5,9,12.157062649726868
5,2,7,17,13.098615854978561
17,2,9,13,13.187970787286758
2,2,8,15,15.550085604190826
1,3,10,7,13.916860789060593
12,2,5,21,14.823235557836174
