Article Count,512,256,128
9,3,9,9,12.008993119001389
12,2,10,11,12.680546760559082
1,2,9,13,15.435466349124908
7,1,14,7,12.036485642194748
1,3,10,7,12.692982822656631
13,1,13,9,12.108332186937332
11,1,13,9,12.580192595720291
1,1,14,7,13.017495840787888
3,2,10,11,13.949842751026154
1,1,12,11,15.576959699392319
18,2,10,11,13.071167945861816
8,3,9,9,11.773392140865326
5,1,15,5,11.867168366909027
1,1,12,11,15.975701183080673
1,3,8,11,14.258119970560074
16,0,17,5,11.563773185014725
1,1,12,11,16.196450620889664
14,2,11,9,12.218027085065842
13,3,10,7,11.601273000240326
13,3,11,5,9.13173258304596
4,5,5,9,11.58600527048111
15,0,15,9,13.335209369659424
10,3,6,15,13.925224274396896
12,1,11,13,14.609766095876694
3,3,8,11,11.916714996099472
7,0,13,13,15.662406980991364
11,9,1,1,5.380144953727722
1,0,15,9,16.58181357383728
8,1,12,11,13.267514646053314
8,1,13,9,11.625832736492157
12,4,6,11,11.698654919862747
14,3,9,9,11.70011767745018
4,1,14,7,13.06616422533989
12,3,11,5,11.400556147098541
2,4,8,7,12.295048296451569
2,2,12,7,11.667845129966736
11,2,11,9,12.327708721160889
8,3,8,11,11.145968824625015
15,2,13,5,11.39817214012146
16,2,13,5,11.177828967571259
5,1,14,7,12.288839876651764
2,1,14,7,11.18628853559494
1,2,13,5,12.944891482591629
1,3,11,5,12.20194724202156
8,4,7,9,10.92574205994606
1,2,11,9,13.456130146980286
5,3,11,5,11.30422979593277
6,4,6,11,11.704121232032776
1,2,11,9,14.685572326183319
4,2,9,13,13.750383496284485
1,1,11,13,15.609793037176132
11,3,10,7,10.274480193853378
12,3,11,5,10.050585508346558
15,2,12,7,12.039994090795517
14,2,9,13,13.628764480352402
9,1,15,5,11.887785732746124
1,2,9,13,14.14790028333664
11,1,14,7,11.77503713965416
4,3,10,7,12.752418547868729
4,2,9,13,12.134381920099258
16,2,11,9,12.061893880367279
2,1,10,15,16.073734909296036
1,3,10,7,13.823930025100708
11,2,9,13,12.738783337628128
