Article Count,512,256,128
13,2,12,7,10.943875595346293
14,3,6,15,11.578377875591936
7,4,8,7,10.555841824026793
15,1,13,9,10.296235700833506
11,2,10,11,11.793615072965622
19,2,8,15,12.36098974943161
14,3,9,9,10.874721229397322
11,3,5,17,12.267211019992828
5,2,15,1,10.055752664804459
6,2,12,7,11.571384340524673
6,4,10,3,9.102164685726166
17,2,8,15,12.213840534632235
14,3,8,11,12.251176033062855
17,2,8,15,12.714282153083557
9,2,13,5,10.11715646524786
12,4,9,5,10.049621827630519
12,1,8,19,14.394239329598374
7,4,9,5,10.032837182283401
7,4,10,3,7.634760916233063
13,2,12,7,11.129175454378128
15,0,13,13,12.558165341615677
10,5,5,9,10.10839968919754
13,1,12,11,12.786680749019265
17,1,12,11,11.326004841011583
8,4,10,3,9.612361371517181
12,3,9,9,10.344871721488907
14,4,6,11,9.880890016255371
12,5,5,9,9.71288177371025
11,2,11,9,10.423450320959091
16,1,8,19,14.470859732827954
9,2,11,9,11.603038877248764
17,2,13,5,8.35454572059908
13,4,4,15,12.776862978935242
12,3,10,7,9.75389525975715
15,1,7,21,15.821769721963895
11,5,5,9,9.627887934446335
9,4,4,15,12.093745023012161
11,4,7,9,9.6915606848462
10,2,13,5,10.41576626885335
13,2,10,11,10.665225803852081
2,3,11,5,11.24328961968422
15,1,11,13,12.393824425700085
11,4,7,9,8.921021819114685
17,1,15,5,10.507250875234604
17,3,7,13,11.135267931343465
9,4,9,5,9.423901498317719
14,0,14,11,12.383067071437836
13,3,8,11,11.37273433804512
11,4,7,9,9.6915606848462
15,3,8,11,9.982545104262618
11,1,11,13,13.286005109548569
18,1,7,21,15.36858808823795
9,5,3,13,10.658986621235721
13,4,8,7,9.355625212192535
16,2,9,13,12.111890510675874
12,3,8,11,10.69842931171631
8,3,9,9,11.172579138618511
17,2,8,15,13.232699771024956
11,1,12,11,13.688278764486313
12,1,10,15,13.969412180641655
17,0,12,15,13.095449859108752
15,1,13,9,9.641341938872229
8,4,9,5,9.679699689149857
10,3,8,11,11.003898630170944
8,4,10,3,9.512839645147324
12,3,11,5,9.63463419675827
7,4,8,7,10.721890169557458
16,1,9,17,13.158271663854173
12,6,3,9,9.020313995857055
14,1,11,13,12.205006695047965
13,2,12,7,9.958303517072665
15,1,13,9,11.347735404968262
13,3,8,11,10.394534663528807
16,0,16,7,11.228257268667221
19,1,10,15,11.917680111856637
16,2,6,19,13.344699002979134
17,2,8,15,11.789506703615189
17,2,8,15,12.150521457195282
11,2,12,7,11.386522054672241
15,1,9,17,12.359621519648787
12,1,14,7,11.232824355363846
17,0,11,17,11.843620351208985
16,2,8,15,12.782437926292712
21,1,10,15,13.560397635513924
11,4,7,9,9.6915606848462
4,5,9,1,9.367635577917099
12,5,7,5,7.631731005667093
15,2,11,9,10.814095314432171
5,4,11,1,9.6169217985562
20,1,7,21,13.795574108947205
11,4,6,11,9.413237035274506
11,2,10,11,11.539804369211197
9,3,10,7,9.310437262058258
6,4,10,3,9.006770074367523
9,4,9,5,9.450972938639415
16,2,8,15,13.106903791427612
16,1,10,15,13.187507390975952
15,3,10,7,9.804645893318073
8,3,11,5,9.941709131002426
22,1,8,19,12.002181962344837
10,5,4,11,10.89009323577049
15,1,7,21,13.228194376573349
13,3,6,15,11.817839407579823
13,2,8,15,12.711574665301013
8,3,12,3,10.100663291600853
11,4,7,9,9.6915606848462
9,5,7,5,8.988483130009564
17,2,11,9,10.56736548816007
13,2,9,13,11.609146982431412
17,2,7,17,13.958106964826584
15,2,10,11,10.987306389460603
15,2,10,11,11.441639620470127
11,3,10,7,10.19355058670044
11,4,7,9,9.6915606848462
10,2,9,13,12.053459479250566
12,3,8,11,11.025596580352838
8,1,13,9,12.214279385712448
8,3,10,7,10.0613039914993
13,5,5,9,10.069024236658167
11,4,7,9,9.6915606848462
11,3,9,9,11.449235528707504
19,1,9,17,14.319616531079259
12,2,14,3,9.08255443006722
11,3,9,9,11.133829179682177
14,2,7,17,12.764304741286296
19,1,6,23,14.460721105337143
17,2,7,17,12.14100002909673
11,3,8,11,10.719868808984756
14,2,6,19,13.444073414208859
8,2,15,1,9.536200369880996
13,3,8,11,9.85752719740033
11,3,10,7,10.10041439334925
14,3,8,11,10.256432480071753
16,1,12,11,11.851770636967098
13,1,13,9,11.678236037492752
9,6,5,5,7.952710300683975
6,3,10,7,11.331860705912062
13,3,4,19,13.322368383407593
6,5,9,1,7.685603201389313
12,2,11,9,10.458252191543579
11,4,7,9,9.6915606848462
7,3,11,5,8.981919586658478
15,2,10,11,11.508284330136048
17,0,12,15,14.038460759309782
11,2,9,13,13.06716190505502
19,0,13,13,12.968411526842049
14,2,10,11,11.489046724078358
12,2,11,9,12.38098360184198
8,4,11,1,7.820896916364057
16,0,14,11,11.917082924444138
9,4,7,9,10.46103640759187
14,2,9,13,12.888446480035782
9,2,12,7,10.50600016117096
14,4,7,9,9.465612202882767
10,4,7,9,9.880580186843872
6,1,15,5,11.7152937944196
11,3,9,9,11.112876834007762
10,5,5,9,9.306956380605698
15,2,9,13,12.18123659491539
11,4,7,9,9.6915606848462
11,4,7,9,9.6915606848462
18,0,10,19,14.973326909394723
10,3,7,13,11.330015156102196
14,4,5,13,10.625145969131552
11,2,12,7,10.802256476868973
11,4,7,9,9.6915606848462
11,3,9,9,11.998281691362276
12,4,9,5,10.027017926894782
11,3,10,7,8.976267874240875
11,2,9,13,12.270019800254756
15,3,5,17,13.051954409791136
10,3,9,9,11.41638770699501
16,2,9,13,11.048445260827155
11,3,12,3,9.49727614748163
15,3,7,13,13.239208437545106
7,5,8,3,8.752304136968819
8,3,10,7,9.642143577337265
12,3,10,7,9.245879746637723
14,2,11,9,10.312047522906061
15,1,9,17,13.16985094013943
9,5,6,7,9.024814818101211
14,1,9,17,15.264912277460098
13,3,9,9,11.213074326515198
10,4,11,1,8.697717960502109
18,1,9,17,12.342268645763397
11,2,12,7,10.20418930053711
13,3,7,13,10.858959999237959
17,1,11,13,11.07944028340911
10,5,7,5,8.479214972952336
10,3,10,7,10.243416253117028
10,3,8,11,11.1810006569699
17,1,12,11,12.732797035796015
18,1,11,13,12.898410620849825
12,3,10,7,9.874656333396967
13,1,12,11,13.087571106018299
17,2,11,9,10.150021255016327
12,2,8,15,12.508983211104603
12,2,12,7,10.358412260258593
15,3,6,15,11.60696248314652
15,1,12,11,12.197300621912037
3,5,9,1,9.492232226575698
12,4,7,9,10.706238672773003
8,4,9,5,10.076825037403081
13,3,8,11,10.198714836618286
15,1,12,11,11.128978658243549
9,4,6,11,9.693008363246918
12,2,11,9,10.931243680589175
13,3,10,7,9.497454845239396
11,4,7,9,9.6915606848462
10,0,17,5,10.807386577129364
11,2,12,7,11.119226380546435
