Article Count,512,256,128
28,0,2,35,23.88886777317076
27,0,2,35,25.95954590445124
20,1,5,25,20.842901802909445
25,0,5,29,24.21811320128239
25,0,4,31,23.040025350320214
25,0,4,31,25.025207489728928
30,0,3,33,24.790678651480903
22,1,2,31,22.653960198163986
26,0,4,31,23.766161888837814
29,0,3,33,24.446689128875732
33,0,1,37,25.065689504146576
31,0,3,33,25.046031169168977
24,0,4,31,24.376338303089142
26,0,4,31,24.951565120655136
19,1,6,23,19.566923483291834
25,0,2,35,25.162082581158955
27,0,3,33,25.406841484305527
23,1,3,29,22.99676623773374
26,0,3,33,25.353655777264564
25,1,4,27,22.015987540265336
29,0,4,31,24.068263805490368
25,0,6,27,22.999271711461972
10,5,5,9,13.356691837004922
25,2,2,27,20.68680629296212
25,1,4,27,21.891278538442734
27,0,4,31,23.052567724384915
30,0,4,31,24.406669758245663
24,0,6,27,21.070470932201193
26,0,3,33,24.823842055119677
22,1,6,23,19.54254274369381
25,1,4,27,20.859704531796034
20,1,6,23,20.981016010046005
29,0,3,33,25.341770897319407
