Article Count,512,256,128
8,1,14,7,12.423942119156136
2,2,14,3,12.595540970563889
12,2,12,7,12.759696543216705
5,3,12,3,11.1925910115242
6,1,11,13,14.973378330469131
9,2,13,5,12.02134294807911
5,3,10,7,12.953276574611664
8,2,10,11,14.058029770851135
3,2,13,5,12.376482784748077
1,5,9,1,9.701889365911484
8,1,14,7,12.318928122520447
4,0,15,9,14.270908415317535
2,2,15,1,11.417099326848984
12,3,9,9,12.102053374052048
5,2,13,5,12.297461539506912
12,2,9,13,14.51830369234085
5,3,13,1,11.414805054664612
4,3,12,3,12.235625818371773
9,2,13,5,11.314509076045816
2,1,15,5,13.562554508447647
7,4,10,3,10.331819269071818
3,2,13,5,12.308720380067825
2,3,13,1,11.680247604846954
4,2,14,3,12.028871566057205
3,3,11,5,12.73991310596466
8,0,15,9,14.10456794500351
11,2,12,7,11.303912580013275
6,4,9,5,10.403022199869156
1,1,16,3,12.296011239290237
6,1,15,5,11.757347047328949
8,4,4,15,12.464513093233109
5,1,15,5,13.002694964408875
7,1,16,3,12.320016518235207
7,1,14,7,13.578293591737747
8,1,15,5,11.673028379678726
5,3,12,3,11.082821696996689
9,6,4,7,9.37001645565033
10,0,17,5,11.697539061307907
10,2,11,9,12.36309391872891
5,1,14,7,14.569037839770317
2,4,10,3,11.08613508939743
8,4,6,11,12.24853339791298
13,1,15,5,11.543938219547272
5,1,16,3,11.649901866912842
9,1,15,5,11.14040532708168
9,3,9,9,12.81510016322136
3,3,13,1,10.09952974319458
10,1,16,3,11.019266948103905
10,1,12,11,13.263462275266647
12,1,10,15,13.649570107460022
12,2,11,9,12.042750477790833
7,2,9,13,13.754330188035965
4,3,10,7,13.036380678415298
7,3,10,7,12.030902832746506
6,2,13,5,12.661735445261002
6,3,12,3,11.021727681159973
7,2,13,5,11.854117393493652
10,0,13,13,13.92517301440239
7,3,12,3,10.810857117176056
8,2,11,9,12.481851071119308
7,4,9,5,11.178973734378815
10,2,14,3,10.996283560991287
9,1,14,7,13.308214098215103
4,4,10,3,11.184409186244011
4,0,18,3,12.134914368391037
5,1,14,7,12.980187207460403
4,3,10,7,12.012670248746872
2,5,8,3,10.688167154788971
10,3,11,5,11.858685106039047
4,1,16,3,13.386363238096237
6,3,8,11,13.08962732553482
8,1,14,7,13.020512282848358
3,3,12,3,12.023024320602417
2,0,13,13,16.617758244276047
2,4,10,3,11.719394564628601
3,4,10,3,10.73747792840004
4,2,12,7,13.466761648654938
4,1,15,5,14.135335937142372
4,1,13,9,13.556946158409119
4,1,14,7,13.691940873861313
8,1,15,5,12.015759915113449
1,1,16,3,13.559759050607681
7,3,9,9,11.884969353675842
5,2,13,5,11.967058554291725
6,1,12,11,13.826625019311905
5,2,9,13,16.025877714157104
10,1,13,9,12.14534816145897
2,4,7,9,12.081233590841293
11,1,14,7,13.001792401075363
9,3,10,7,12.266121685504913
14,1,13,9,12.411011874347027
7,3,10,7,10.851795226335526
13,2,12,7,11.97667783498764
3,1,15,5,13.582632303237915
6,2,14,3,11.50730063021183
6,2,15,1,11.442715972661972
4,3,12,3,11.772808581590652
1,4,10,3,11.579572409391403
6,2,12,7,12.323790699243546
5,1,12,11,12.996842086315155
5,2,14,3,12.464972034096718
7,1,13,9,14.453007310628891
5,1,15,5,13.424323797225952
8,6,4,7,9.577244877815247
5,2,14,3,12.800603121519089
6,3,13,1,10.659222140908241
9,1,16,3,11.534828892423974
3,2,14,3,11.856961280107498
12,2,12,7,12.694492399692535
9,4,7,9,11.230772286653519
6,3,10,7,12.661561042070389
8,3,10,7,11.813104450702667
8,2,11,9,12.517800211906433
3,2,14,3,12.379010319709778
12,2,11,9,12.274648010730743
1,3,11,5,13.480310320854187
3,1,13,9,13.882240444421768
9,1,11,13,14.516464918851852
7,1,11,13,14.173640698194504
5,4,9,5,10.876012980937958
1,1,17,1,13.235877066850662
8,2,11,9,12.94348430633545
6,1,11,13,14.089953660964966
4,3,9,9,13.9019455909729
10,1,14,7,12.16476982831955
3,0,19,1,12.313608258962631
2,2,15,1,12.148035913705826
9,1,14,7,11.918348968029022
1,3,13,1,11.08339187502861
6,2,14,3,11.001520454883575
2,1,17,1,12.08289310336113
12,1,12,11,13.496323436498642
8,2,12,7,12.462983474135399
3,3,13,1,10.480796247720718
6,5,6,7,10.56814157962799
4,3,11,5,11.472484956185301
10,5,7,5,9.7221768674433
11,1,13,9,12.666120600677393
3,3,10,7,12.476886154064301
14,0,15,9,13.172762472332279
4,2,13,5,11.148417251522801
