Article Count,512,256,128
13,3,6,15,13.581896394491196
7,3,11,5,12.128996312618256
3,4,10,3,10.141379237174988
5,1,11,13,12.82435330748558
1,3,11,5,11.771738797426224
8,2,9,13,13.476174861192703
8,3,10,7,11.37270849943161
14,3,8,11,10.799783945083618
11,0,16,7,12.296756654977798
7,3,11,5,11.41798397898674
9,2,11,9,12.889948606491089
16,1,12,11,13.283841907978058
13,4,6,11,11.58721137046814
11,3,12,3,10.775464177131653
3,5,7,5,10.310190469026566
3,4,10,3,10.33638620376587
3,2,14,3,11.267987728118896
3,4,10,3,10.71650430560112
9,3,10,7,10.732566058635712
9,0,17,5,11.88836720585823
8,3,11,5,10.877021551132202
9,5,7,5,9.31998685002327
7,1,12,11,13.661386907100677
8,0,14,11,13.26694005727768
1,3,13,1,10.518040120601654
2,4,10,3,9.921629011631012
4,4,10,3,10.393178075551987
11,2,12,7,12.417126592776999
9,2,12,7,12.13211128115654
2,0,16,7,13.184422791004181
6,2,11,9,11.943280458450317
3,5,9,1,9.043469727039337
7,3,9,9,12.247511833906174
15,2,10,11,12.416395246982574
6,2,13,5,12.393057733774185
12,2,11,9,12.392251506447792
4,2,13,5,11.650894314050674
4,4,8,7,11.876751691102982
9,2,12,7,11.17406353354454
6,1,13,9,12.296581774950027
5,2,14,3,11.281148195266724
2,4,11,1,10.809353321790695
1,5,9,1,9.677876114845276
1,1,10,15,14.560944080352783
3,2,11,9,13.634030312299728
4,5,5,9,10.250778287649155
13,2,11,9,11.696110039949417
3,6,6,3,9.345697164535522
11,2,8,15,14.081264525651932
3,3,11,5,11.111162930727005
2,6,7,1,9.00184941291809
6,2,10,11,13.606478095054626
5,4,8,7,11.326981902122498
13,1,13,9,11.864261955022812
7,3,11,5,11.26569864153862
4,3,12,3,11.894833266735077
4,6,7,1,8.787471145391464
7,1,13,9,13.14958930015564
9,5,6,7,10.945930495858192
10,0,17,5,13.150392090990568
4,0,16,7,13.469729602336884
2,4,10,3,10.461766213178635
9,3,10,7,11.698424875736237
5,3,12,3,10.52218309044838
2,5,9,1,10.9464191198349
4,0,13,13,14.394618391990662
14,1,14,7,12.307999163866043
6,1,14,7,12.446166068315506
2,5,8,3,9.383479565382004
6,2,11,9,12.527216136455536
7,1,13,9,12.525600790977478
6,3,11,5,10.808802276849747
2,4,10,3,11.115601569414139
5,3,9,9,11.526220917701721
4,2,12,7,13.48813384771347
2,5,9,1,10.387355342507362
5,2,7,17,13.075282484292984
6,3,10,7,12.307473942637444
14,2,11,9,11.405555009841919
6,3,11,5,11.937221556901932
11,3,11,5,10.85261332988739
1,7,5,1,8.336868703365326
2,3,10,7,11.550288408994675
5,2,13,5,12.167078882455826
5,4,10,3,11.280191510915756
6,2,9,13,12.538447171449661
6,4,10,3,10.371593356132507
7,3,11,5,11.199170619249344
8,3,9,9,11.128240883350372
9,3,11,5,10.117662817239761
4,3,8,11,12.00658929347992
3,5,9,1,8.97805318236351
4,3,9,9,13.08790722489357
7,4,9,5,11.339183419942856
1,2,10,11,15.055650740861893
10,2,12,7,11.972827404737473
5,5,8,3,10.31117269396782
9,2,13,5,11.950275540351868
7,4,10,3,10.459927588701248
7,4,9,5,10.843584701418877
10,1,14,7,12.09597995877266
12,3,10,7,11.576437711715698
9,1,12,11,12.844071671366692
12,1,14,7,11.209187269210815
11,2,10,11,12.398551672697067
4,4,10,3,9.714815527200699
10,2,12,7,12.21584701538086
6,3,9,9,11.638942241668701
7,3,11,5,11.209937453269958
2,4,8,7,11.55573445558548
9,0,17,5,12.228906482458115
7,3,8,11,12.686531960964203
1,4,11,1,10.311080783605576
7,2,11,9,13.280856370925903
4,3,11,5,11.639228790998459
11,1,14,7,11.92161437869072
3,5,8,3,9.855601251125336
7,2,10,11,12.865781739354134
9,2,13,5,11.384479835629463
2,3,12,3,12.101791560649872
1,6,3,9,10.835543394088745
9,2,9,13,13.138658076524734
6,4,9,5,10.702124387025833
1,3,13,1,11.4215347468853
4,2,12,7,13.677151769399643
7,4,9,5,10.253213135186575
6,3,12,3,11.547729343175888
7,4,9,5,9.915264010429382
1,3,9,9,13.978775799274445
1,6,6,3,9.559123486280441
3,3,9,9,12.774259507656097
4,4,9,5,11.28413701057434
2,4,10,3,11.354340463876724
5,1,15,5,12.302722066640854
9,3,12,3,10.753302156925201
6,5,6,7,10.578422635793686
5,3,7,13,12.989314794540405
4,1,13,9,14.340029299259186
7,2,11,9,12.527125924825668
6,1,13,9,13.38591256737709
4,3,11,5,11.312668293714523
6,5,7,5,9.914217114448547
4,1,12,11,13.789611353136788
2,3,11,5,11.258763998746872
6,2,14,3,10.161510646343231
8,4,8,7,10.835181832313538
5,4,9,5,10.701531291007996
10,3,10,7,11.905926942825317
10,1,13,9,12.660771667957306
5,1,15,5,12.457915663719177
12,2,13,5,12.402577102184296
2,1,16,3,12.175624653697014
7,3,11,5,10.962644964456558
4,2,10,11,13.166361331939697
7,5,7,5,9.63892087340355
5,2,13,5,11.359973669052124
2,5,9,1,10.674535125494003
8,2,9,13,14.44778722524643
1,4,11,1,11.150661081075668
5,3,9,9,11.976385772228241
1,3,13,1,11.391546845436096
12,2,12,7,12.759696543216705
4,2,14,3,11.77842566370964
6,1,11,13,14.97880095243454
8,2,12,7,12.538138046860695
5,3,10,7,12.953276574611664
8,2,10,11,14.058029770851135
3,4,10,3,10.870528757572174
1,5,9,1,9.701889365911484
8,2,12,7,11.799728244543076
4,0,14,11,14.888873368501663
2,3,13,1,10.828952938318253
12,3,9,9,12.102053374052048
4,3,12,3,11.219500362873077
12,2,9,13,14.51830369234085
4,3,13,1,11.425148785114288
4,3,12,3,12.235625818371773
9,2,13,5,11.426860851215189
2,1,15,5,13.562554508447647
7,4,10,3,10.331819269071818
3,3,11,5,11.764151632785797
2,3,13,1,11.7246755361557
4,3,12,3,11.437906593084335
3,3,11,5,12.73991310596466
8,1,13,9,13.620080024003983
12,3,10,7,10.756098479032516
6,4,7,9,11.521958857774734
2,2,13,5,12.328616738319397
5,2,13,5,11.283468246459961
8,4,4,15,12.464513093233109
5,1,15,5,13.002694964408875
7,2,13,5,12.533849343657494
7,1,13,9,14.181495994329453
9,1,15,5,11.63309720158577
4,4,10,3,10.585861176252365
9,6,4,7,9.37001645565033
10,0,16,7,12.30552825331688
10,3,9,9,11.611039593080113
5,2,12,7,14.020716860890388
2,5,8,3,10.580561459064484
6,5,4,11,11.698914527893066
13,1,15,5,11.543938219547272
4,3,13,1,10.101932615041733
9,1,15,5,11.090487211942673
9,3,9,9,12.632893532514572
3,3,13,1,10.09952974319458
10,1,15,5,11.640535786747932
8,2,10,11,12.758379638195038
13,1,9,17,14.159325242042542
10,3,8,11,12.061906903982162
8,2,8,15,14.128072053194046
4,3,10,7,13.036380678415298
7,3,10,7,12.030902832746506
7,3,11,5,12.071410030126572
6,3,12,3,11.021727681159973
7,3,11,5,11.297608256340027
8,1,9,17,14.603178709745407
6,3,10,7,12.009399801492691
7,3,10,7,11.43396058678627
7,4,9,5,11.178973734378815
9,4,10,3,9.931563466787338
9,1,12,11,14.447786718606949
4,4,10,3,11.184409186244011
4,0,18,3,12.134914368391037
5,1,14,7,12.980187207460403
4,3,10,7,12.012670248746872
2,5,8,3,10.719629406929016
10,3,11,5,11.858685106039047
3,2,14,3,12.968633860349655
7,3,8,11,13.105222344398499
8,2,12,7,12.790064185857773
3,4,10,3,11.505297303199768
2,0,13,13,16.617758244276047
2,4,10,3,11.780799210071564
2,4,10,3,10.740309834480286
4,2,12,7,13.466761648654938
4,1,15,5,14.135335937142372
4,1,13,9,13.572772413492203
4,1,13,9,14.458094149827957
8,1,15,5,12.015759915113449
1,0,18,3,14.153248190879822
7,3,9,9,11.884969353675842
5,2,13,5,11.967058554291725
6,1,12,11,13.826625019311905
5,2,9,13,16.025877714157104
10,1,13,9,12.14534816145897
2,4,7,9,12.081233590841293
11,1,14,7,13.001792401075363
8,4,8,7,11.7635677754879
14,0,13,13,14.442079856663044
7,3,10,7,10.805420160293579
13,2,12,7,11.97667783498764
2,3,12,3,11.822890400886536
6,2,14,3,11.51629738509655
7,2,14,3,12.034169554710388
4,3,12,3,11.772808581590652
1,5,8,3,10.949157744646072
6,2,12,7,12.323790699243546
6,1,10,15,14.064083993434906
5,2,14,3,12.464972034096718
5,2,12,7,13.49568858742714
5,2,13,5,12.755508601665497
8,6,4,7,9.577244877815247
4,4,10,3,11.576309859752655
6,3,13,1,10.659222140908241
6,3,11,5,11.235164424459992
3,2,14,3,11.857331484556198
11,2,12,7,12.710201382637024
9,4,7,9,11.231860101222992
4,4,8,7,12.090406477451324
8,3,10,7,11.813104450702667
