Article Count,512,256,128
2,3,12,3,10.878787219524384
4,4,8,7,11.992207124829292
2,3,12,3,12.4937464594841
1,5,8,3,12.13636240363121
7,2,12,7,11.163004219532013
1,3,10,7,12.136822372674942
4,1,13,9,14.816256433725357
1,4,11,1,11.676168352365494
8,1,14,7,13.260428637266159
3,2,15,1,11.701867267489433
3,5,8,3,10.73880586028099
3,2,11,9,13.5063596367836
3,3,11,5,11.175674945116043
14,3,8,11,11.552974671125412
1,4,10,3,11.964609995484352
1,3,11,5,11.756729006767273
4,3,10,7,12.418089091777802
2,4,10,3,10.644838154315948
8,3,6,15,12.743197411298752
2,2,14,3,12.346799194812775
2,4,8,7,13.4624844789505
2,3,12,3,11.791904747486115
4,3,12,3,11.955515801906586
3,3,9,9,13.83394968509674
3,3,11,5,12.19098037481308
7,1,15,5,11.952846789578992
7,5,8,3,10.124712765216827
8,0,16,7,13.604869812726974
3,3,11,5,12.821969866752625
3,4,10,3,12.043394938111305
2,5,8,3,11.120670467615128
5,1,11,13,13.05912321805954
2,4,10,3,11.279905080795288
5,2,9,13,14.720560103654861
7,3,10,7,12.85152146229324
2,5,6,7,13.345269277691841
1,5,7,5,10.77173700928688
1,4,11,1,10.227491438388824
5,5,7,5,10.454221159219742
2,3,11,5,12.435875296592712
2,4,11,1,11.353328466415405
1,4,8,7,12.06730830669403
2,4,9,5,11.638910681009293
4,3,12,3,10.973475098609924
3,4,9,5,12.17940966784954
1,6,7,1,10.405626252630329
7,3,10,7,12.340718890434468
7,2,13,5,12.554229991929752
5,3,9,9,11.134123905073615
5,4,9,5,11.333222626225721
5,2,14,3,14.43663141028593
3,2,12,7,13.78379553831121
3,4,8,7,11.203507461885069
6,4,7,9,11.082079098875985
6,2,14,3,11.483926082893216
