Article Count,512,256,128
5,3,10,7,13.373645514249802
2,0,18,3,12.50955918431282
1,3,12,3,12.843041092157364
5,2,15,1,10.564305037260056
9,1,12,11,15.075175434350967
3,1,16,3,12.339852094650269
1,2,14,3,12.36940810084343
6,2,12,7,12.765796691179276
1,2,12,7,14.468271970748901
5,1,14,7,12.636249780654907
1,1,17,1,12.520836770534515
2,1,16,3,13.659402400255203
1,3,11,5,13.33542087674141
5,1,14,7,14.574535608291626
7,0,17,5,11.978406190872192
1,1,17,1,13.04954519867897
11,0,18,3,10.652226030826569
4,0,15,9,15.598237812519073
5,1,13,9,14.17921531200409
5,2,14,3,12.120147138834
7,1,15,5,11.902247041463852
3,0,18,3,14.092937976121902
1,5,8,3,11.285390555858612
5,1,16,3,12.55957880616188
1,1,15,5,13.99896177649498
4,1,15,5,13.88287964463234
6,0,15,9,13.493385285139084
3,2,14,3,13.538945138454437
4,1,14,7,13.66550485102814
4,1,14,7,13.667169004678726
1,4,11,1,10.02637830376625
4,1,16,3,12.689704775810242
2,3,12,3,11.285676836967468
9,1,14,7,12.993638187646866
3,2,13,5,11.84483402967453
1,2,15,1,11.394503593444824
3,1,11,13,14.896432906389236
1,2,13,5,13.043263882398605
2,3,13,1,9.683002173900604
1,0,18,3,13.623873353004456
2,2,14,3,12.376582980155945
5,1,13,9,14.549195736646652
2,1,17,1,12.672087728977203
5,3,11,5,10.974697262048721
2,1,15,5,13.094101577997208
3,4,7,9,10.245064795017242
5,1,14,7,11.446032673120499
3,0,17,5,13.095485419034958
5,2,14,3,12.073259443044662
4,0,18,3,13.105347034920918
2,2,14,3,11.663589477539062
6,3,10,7,12.754898532808918
7,2,12,7,12.33393719792366
3,3,9,9,13.129769444465637
3,2,13,5,12.886575818061829
1,2,15,1,11.481265008449554
3,1,17,1,12.063025921583176
7,1,15,5,11.806537598371506
3,4,5,13,12.747132331132889
2,0,18,3,12.447153806686401
3,2,12,7,12.691992819309235
1,0,17,5,16.189923256635666
2,0,15,9,17.032525539398193
4,1,16,3,12.568577349185944
7,1,15,5,12.748335152864456
2,2,14,3,12.266922861337662
5,2,12,7,12.446075797080994
7,1,15,5,12.388500660657883
4,1,14,7,13.569830566644669
7,1,15,5,12.632961720228195
8,0,15,9,14.569433808326721
1,2,14,3,13.332815617322922
5,3,10,7,11.970118582248688
3,2,14,3,10.112668544054031
2,4,9,5,10.803672134876251
7,0,15,9,16.70190981030464
3,3,8,11,13.74105116724968
6,1,15,5,11.06310224533081
5,2,13,5,12.908180117607117
1,3,11,5,13.5674399882555
5,3,10,7,10.600655853748322
6,0,18,3,14.117909133434296
6,1,14,7,14.00352692604065
6,1,11,13,14.919269531965256
4,0,18,3,12.455949872732162
3,3,13,1,11.16607654094696
6,0,17,5,14.495609909296036
1,1,16,3,12.571592897176743
10,1,14,7,12.681425810527877
4,1,14,7,14.01609718799591
1,4,10,3,11.632052153348923
3,2,14,3,12.346779495477676
5,0,17,5,12.603800654411316
8,1,14,7,12.823954165727129
8,1,12,11,15.200240015983582
4,1,16,3,12.789846733212471
2,2,13,5,12.59994187951088
8,2,13,5,13.020021140575409
2,3,12,3,10.545480579137802
3,3,11,5,11.74873760342598
1,3,12,3,12.371576935052872
1,2,15,1,11.506647616624832
1,1,16,3,12.884476006031036
1,3,11,5,12.242419451475143
1,2,12,7,13.123419642448425
3,3,8,11,14.99935582280159
3,1,15,5,14.513043254613876
8,0,17,5,12.770968556404114
6,1,16,3,12.50139206647873
1,2,14,3,13.19176959991455
2,0,16,7,14.05300772190094
2,3,12,3,12.874647617340088
2,1,16,3,12.881580650806427
6,0,19,1,11.664863795042038
3,1,14,7,14.08925810456276
5,1,17,1,11.831066310405731
8,3,10,7,10.96683332324028
4,4,7,9,12.131820380687714
2,1,15,5,11.862176358699799
3,1,15,5,13.236231863498688
2,1,15,5,13.78642076253891
1,0,16,7,14.615313291549683
5,0,15,9,15.020889610052109
6,2,11,9,14.515719830989838
