Article Count,512,256,128
3,4,10,3,10.723456799983978
2,5,9,1,10.565646529197693
4,5,7,5,11.092267215251923
3,5,6,7,12.270475268363953
7,3,7,13,13.699276566505432
12,4,7,9,10.785028457641602
6,4,7,9,11.54388839006424
1,7,4,3,8.80337879061699
5,4,9,5,10.244719713926315
8,4,4,15,12.471608221530914
3,3,11,5,12.229007571935654
7,3,11,5,11.98228169977665
7,2,11,9,13.650120735168457
9,4,8,7,10.602977693080902
4,5,9,1,9.480063706636429
9,6,2,11,10.472468763589859
10,0,14,11,13.264006733894348
10,3,8,11,12.152185446190916
4,4,8,7,13.115258947014809
2,5,8,3,10.572585016489029
6,5,4,11,11.698914527893066
11,3,11,5,10.552567809820175
4,4,11,1,9.692470997571945
9,3,10,7,10.614208698272705
8,4,7,9,12.275408744812012
2,6,7,1,8.582640945911407
10,4,8,7,10.647092655301094
7,3,8,11,12.248861968517303
9,3,7,13,12.19822558760643
8,4,7,9,11.066722065210342
8,2,7,17,14.671219110488892
4,4,8,7,12.43506133556366
6,4,8,7,11.472087532281876
6,5,7,5,10.945168823003769
4,5,8,3,10.066113412380219
5,5,7,5,10.216507196426392
8,2,6,19,14.785357594490051
5,4,8,7,11.671273827552795
6,3,10,7,11.480502188205719
3,6,6,3,9.426123470067978
8,5,7,5,9.956885546445847
8,4,6,11,12.824034839868546
1,5,9,1,10.17186714708805
4,5,6,7,10.705988973379135
5,2,12,7,12.456370502710342
4,4,6,11,12.793172240257263
2,6,7,1,9.43432953953743
4,5,9,1,9.725330084562302
2,5,9,1,10.804147481918335
7,3,8,11,13.113418251276016
7,3,10,7,12.248841851949692
2,5,8,3,10.97322991490364
2,1,11,13,16.035473465919495
1,5,9,1,10.622385263442993
2,6,7,1,9.022602766752243
3,3,9,9,13.500943630933762
2,5,9,1,10.55766549706459
3,3,10,7,11.880945265293121
4,3,10,7,12.53407484292984
8,2,11,9,12.50164657831192
1,3,12,3,12.323677361011505
7,3,8,11,12.441946566104889
4,3,11,5,11.458818301558495
5,3,9,9,12.391575992107391
5,3,7,13,15.400163412094116
10,1,11,13,13.14288529753685
2,4,6,11,12.709582328796387
9,3,10,7,12.094585180282593
6,5,7,5,10.820766299962997
15,1,9,17,14.749594315557774
8,4,5,13,11.908088326454163
14,2,10,11,13.03553780913353
2,5,9,1,9.991137504577637
5,4,10,3,10.586397960782051
6,3,12,3,11.486959397792816
3,4,11,1,10.719266563653946
1,6,6,3,10.35350713133812
5,4,7,9,11.806565165519714
5,2,9,13,13.059780597686768
3,4,10,3,11.608399078249931
1,5,7,5,11.620893955230713
5,4,8,7,12.21901735663414
8,7,2,7,9.040652483701706
4,5,7,5,11.727657943964005
6,3,12,3,11.227474644780159
4,6,6,3,8.89797468483448
2,4,11,1,10.117075890302658
9,4,8,7,11.87270875275135
9,5,6,7,10.135496437549591
3,5,7,5,10.993978530168533
7,5,6,7,10.933568149805069
7,5,4,11,11.425746381282806
3,5,8,3,10.5468028485775
14,2,9,13,13.358852922916412
1,4,10,3,12.157146602869034
3,1,11,13,15.095157086849213
8,3,7,13,13.433951556682587
7,3,6,15,13.723852574825287
5,5,6,7,10.751207441091537
1,6,7,1,9.930703699588776
8,4,6,11,12.434487074613571
7,2,7,17,14.643855839967728
4,4,7,9,13.337029695510864
10,2,13,5,11.26224797964096
3,4,9,5,11.30221039056778
2,5,8,3,11.032774567604065
9,2,10,11,12.634555488824844
1,5,9,1,9.891860574483871
7,5,7,5,9.795258194208145
2,5,7,5,11.13170862197876
9,4,6,11,11.968899756669998
4,4,8,7,11.61182026565075
3,4,11,1,9.91662186384201
7,5,6,7,10.569484889507294
4,5,8,3,9.803383488310695
11,5,6,7,10.273301469999529
10,2,12,7,11.63812027571287
2,5,7,5,10.93605040696453
11,2,13,5,11.405476110942
4,3,9,9,11.933023579347175
