Article Count,512,256,128
5,1,14,7,12.96459248661995
9,2,12,7,12.562011867761612
9,1,15,5,11.54773598909378
5,1,15,5,12.457915663719177
13,0,17,5,13.313307911157608
2,0,18,3,12.891170963644981
8,2,13,5,11.520952224731445
4,1,13,9,13.116358309984207
8,3,12,3,10.15098962187767
5,1,14,7,12.39915519952774
3,2,14,3,13.101280003786087
8,0,14,11,14.955306380987167
2,2,14,3,12.963029980659485
7,0,16,7,13.0598818066466
3,0,18,3,13.753301292657852
13,1,14,7,13.190003454685211
5,0,18,3,12.809769481420517
5,2,12,7,12.56154978275299
8,2,13,5,12.017959579825401
4,2,11,9,14.159716248512268
8,1,14,7,13.412822425365448
3,1,16,3,12.197512298822403
4,3,11,5,12.042059421539307
9,0,16,7,12.84158280491829
4,0,15,9,14.290489315986633
2,1,16,3,12.545440673828125
11,3,10,7,11.55491241812706
7,0,16,7,13.76404258608818
11,1,12,11,14.468646496534348
5,2,15,1,12.01838481426239
4,3,12,3,12.235625818371773
10,2,13,5,11.298956465886896
2,0,18,3,13.384970515966415
7,0,17,5,12.814877989898921
3,1,15,5,12.731172949075699
2,1,17,1,12.790566623210907
4,1,15,5,13.125741004943848
4,3,11,5,12.688238799571991
7,0,16,7,13.533614099025726
11,2,13,5,10.724238574504852
6,3,11,5,11.085899382829666
1,1,17,1,11.672238498926163
7,0,16,7,12.776915371418
9,4,4,15,12.463383287191391
5,0,17,5,13.545267701148987
9,0,18,3,12.721020236611366
7,1,14,7,13.557855129241943
8,1,16,3,11.10562464594841
5,0,17,5,13.12803053855896
8,2,12,7,11.388822257518768
10,0,17,5,11.769551664590836
10,2,11,9,12.36309391872891
5,1,14,7,14.753833770751953
4,2,13,5,12.687354743480682
8,4,6,11,12.24853339791298
13,0,17,5,11.921944677829742
7,0,18,3,12.11540874838829
9,1,16,3,10.56756803393364
10,2,13,5,12.03495380282402
3,1,16,3,11.698144912719727
10,1,16,3,11.019266948103905
9,1,15,5,11.586430370807648
9,1,13,9,12.134824186563492
9,3,10,7,11.117387861013412
7,2,11,9,12.461119174957275
4,2,12,7,13.549701273441315
9,1,13,9,13.608083844184875
6,0,18,3,13.121498346328735
6,1,17,1,11.695195138454437
8,1,15,5,12.332962155342102
9,0,13,13,14.127311289310455
7,2,14,3,11.520597875118256
8,1,13,9,12.914975374937057
7,3,12,3,11.062941074371338
10,1,16,3,11.698272347450256
9,0,16,7,13.786451309919357
6,2,15,1,11.409713134169579
4,0,18,3,12.134914368391037
6,0,16,7,13.411201298236847
4,1,15,5,12.619940280914307
2,2,14,3,12.474559843540192
12,0,17,5,13.264442265033722
4,0,18,3,13.776037156581879
7,2,11,9,13.13532269001007
8,1,14,7,13.181404381990433
2,0,19,1,13.179501831531525
2,0,15,9,15.340961217880249
2,2,14,3,12.937309473752975
3,2,15,1,11.279155313968658
4,0,16,7,14.612501919269562
3,1,16,3,13.47708810865879
4,0,16,7,13.48883268237114
4,1,15,5,13.223953008651733
8,1,16,3,11.446657061576843
1,1,16,3,13.559164255857468
7,2,12,7,11.822826504707336
4,2,14,3,11.632198974490166
5,1,13,9,13.386804342269897
5,1,12,11,15.95452269911766
9,1,14,7,11.867205172777176
3,3,11,5,11.406915426254272
10,0,15,9,14.064409762620926
8,2,12,7,12.818290203809738
14,1,13,9,12.411011874347027
7,4,9,5,9.75073054432869
12,2,13,5,11.437656283378601
3,1,17,1,12.33198830485344
5,2,15,1,10.957064762711525
8,1,17,1,11.862322866916656
5,2,14,3,12.101053476333618
1,2,14,3,12.790199756622314
7,1,14,7,13.01007816195488
6,1,13,9,12.462183713912964
6,1,16,3,12.83298160135746
7,0,15,9,14.77209934592247
5,1,15,5,13.421134054660797
11,4,7,9,11.079224646091461
5,2,14,3,12.800603121519089
7,2,15,1,11.095952853560448
11,0,18,3,12.047419896795617
3,1,16,3,12.354351699352264
12,2,12,7,12.648958668112755
9,3,11,5,10.711509019136429
4,3,11,5,12.045435070991516
8,3,10,7,11.79067599773407
7,2,13,5,11.236682027578354
3,1,16,3,12.976478070020676
12,2,11,9,12.37218862771988
1,2,13,5,14.051566451787949
3,0,16,7,13.863813668489456
9,0,14,11,14.48529702425003
7,1,12,11,13.589792340993881
6,3,12,3,10.856251060962677
1,0,19,1,13.853038519620895
8,0,15,9,14.026088073849678
6,0,15,9,13.441672414541245
4,1,13,9,15.083795994520187
10,1,15,5,11.648472905158997
3,0,19,1,12.375488519668579
3,0,18,3,13.919851690530777
9,1,15,5,11.542962521314621
1,1,17,1,12.247438162565231
7,1,16,3,11.427185416221619
3,0,19,1,12.585819154977798
10,2,12,7,11.877115815877914
7,2,13,5,11.885731264948845
5,0,19,1,12.155722379684448
7,4,9,5,10.540627032518387
5,2,12,7,12.52504898089217
9,3,11,5,10.910035538393236
11,0,16,7,12.525296790667811
3,3,10,7,12.476886154064301
12,1,14,7,12.202112991512577
4,2,13,5,11.14641382020261
