128,ss_128,256,ss_256,512,ss_512
15,29.399169847369194,7,14.34781900048256,4,6.773511201143265
2,30.64857192337513,1,15.084667354822159,1,7.073302119970322
4,29.816338196396828,2,14.272251099348068,1,6.656075432896614
13,30.35065847635269,3,14.768380880355835,2,7.019762769341469
12,30.542096197605133,6,14.70938016038808,3,6.818114519119263
6,29.367920249700546,3,14.29125203192234,1,6.698906183242798
3,31.098950743675232,2,15.023007810115814,1,7.039044618606567
1,31.32654532790184,1,15.248471781611443,1,7.17728678882122
6,28.704981356859207,4,13.860356748104095,2,6.4633612632751465
14,29.14420022070408,10,13.977422550320625,4,6.5202769339084625
3,29.755488455295563,3,14.241414725780487,2,6.606118351221085
1,29.57516561448574,1,14.442333102226257,1,6.845231831073761
4,31.307813972234726,3,15.103933736681938,2,7.089918494224548
2,32.489588513970375,1,15.663191497325897,1,7.33023864030838
2,32.08431933820248,2,15.451149433851242,1,7.2224101126194
6,30.368652120232582,2,14.684985801577568,2,6.93546636402607
3,31.027772337198257,1,15.049053952097893,1,7.065132334828377
10,30.33458675444126,4,14.527202785015106,2,6.734561890363693
3,28.7743731290102,2,13.837061524391174,2,6.44697767496109
16,29.759796425700188,7,14.428439572453499,3,6.7627101093530655
12,30.617616578936577,8,14.662811920046806,4,6.820637404918671
12,30.256623849272728,7,14.442950874567032,2,6.6529620885849
9,30.394948199391365,4,14.661946311593056,3,6.882286339998245
5,30.74844191968441,4,14.905630305409431,2,7.0499427318573
11,30.21246048808098,6,14.49870851635933,5,6.803155779838562
12,27.615640699863434,5,13.317975670099258,4,6.281665802001953
9,29.304606795310974,5,13.483028262853622,4,6.588621601462364
9,31.382694974541664,4,15.057909682393074,3,7.1168134063482285
5,29.880528315901756,3,14.267529711127281,3,6.626624405384064
4,27.059596851468086,4,13.1424380838871,3,6.241434723138809
10,30.067605018615723,5,14.521733552217484,2,6.6184578239917755
1,32.28790353983641,1,15.70163406431675,1,7.369174122810364
21,27.606256633996964,11,13.289291679859161,5,6.164678454399109
5,31.430999778211117,2,15.245659187436104,2,7.080255642533302
10,30.031066104769707,4,14.42646238207817,2,6.764162540435791
10,29.96881678700447,4,14.426348462700844,2,6.740263372659683
8,29.92037047445774,3,14.514411956071854,1,6.811144649982452
7,29.701140597462654,3,14.393687084317207,3,6.773264586925507
3,30.922852531075478,1,14.945608392357826,1,6.961922138929367
2,30.117375016212463,1,14.537002116441727,1,6.820152923464775
21,29.312458395957947,7,14.062892347574234,4,6.559350550174713
6,30.586782813072205,4,14.625316426157951,2,6.831685096025467
4,30.379072576761246,2,14.898260354995728,1,7.00097981095314
2,31.867821589112282,2,15.471917361021042,2,7.216597139835358
3,30.549995198845863,1,14.883358791470528,1,7.012602940201759
10,28.815140068531036,5,14.077774628996849,4,6.692673146724701
10,31.02119205892086,5,14.849113166332245,3,6.987892344594002
10,29.678295746445656,6,14.241688653826714,4,6.613298714160919
2,30.88183794915676,1,14.987797975540161,1,7.02685672044754
10,30.282440200448036,6,14.491267502307892,4,6.77357292175293
11,30.44702184200287,4,14.718302130699158,3,6.891235679388046
7,29.639112204313278,4,14.139874324202538,3,6.530944585800171
2,30.267464950680733,1,14.672606885433197,1,6.879697158932686
1,29.79711700975895,1,14.421045646071434,1,6.741162553429604
1,29.990074321627617,1,14.3942039757967,1,6.701334595680237
20,28.09133619070053,4,13.571202874183655,1,6.375389277935028
2,30.34631599485874,2,14.74120445549488,1,6.979716941714287
5,30.324604958295822,3,14.67500625550747,2,6.894590243697166
5,30.116095662117004,4,14.444879665970802,3,6.783543333411217
11,29.39255903661251,5,14.097372561693192,2,6.610263794660568
12,29.802913054823875,6,14.319834396243095,2,6.723810076713562
5,31.198307022452354,1,14.970903560519218,1,7.019367158412933
2,31.279983565211296,1,15.091088607907295,1,7.003196284174919
2,31.836410477757454,1,15.46058101952076,1,7.221885621547699
4,29.973798096179962,1,14.610320836305618,1,6.917126446962357
13,29.626035898923874,8,14.115458518266678,4,6.581286162137985
7,29.843568086624146,2,14.410250306129456,2,6.701572865247726
5,30.334233954548836,4,14.613082572817802,2,6.824520036578178
14,28.68997658789158,5,13.782981216907501,3,6.427665263414383
9,28.855602607131004,3,13.782842963933945,4,6.536919891834259
8,29.657552540302277,2,14.223682582378387,1,6.6901431530714035
10,30.974120944738388,3,14.815981432795525,2,6.8755189925432205
6,30.725033774971962,3,14.984311908483505,2,7.030192516403456
1,30.080402344465256,1,14.367416709661484,1,6.647263556718826
8,30.50806051492691,5,14.700015842914581,4,6.865218937397003
12,30.320767372846603,7,14.62746186554432,5,6.850627735257149
3,30.891975060105324,2,14.92152327299118,2,7.032926574349403
6,29.882213667035103,3,14.26738266646862,2,6.6361910700798035
1,32.075205489993095,1,15.492759108543396,1,7.306688964366913
1,32.26083189994097,1,15.516342595219612,1,7.26691646873951
4,30.071037739515305,1,14.69678957760334,1,7.01034040749073
7,30.64211004972458,4,14.713474437594414,3,6.805850178003311
11,28.192988321185112,4,13.854141175746918,1,6.624926671385765
11,29.47883966565132,6,14.07564501464367,3,6.587773710489273
3,29.117919921875,2,14.30202691257,1,6.869276076555252
4,31.628396973013878,2,15.221560850739479,1,7.131602451205254
7,28.140700548887253,4,13.548661202192307,2,6.304533004760742
13,28.881215751171112,3,14.03036804497242,1,6.6489094495773315
10,30.491667672991753,8,14.715016886591911,4,6.871491968631744
8,30.616339787840843,5,14.706596702337265,3,6.87608677148819
1,30.849830254912376,1,14.998652800917625,1,6.963665127754211
5,28.152152985334396,2,13.750699520111084,2,6.500049754977226
6,30.378356605768204,4,14.682970210909843,2,6.786379009485245
3,28.351031586527824,2,13.795695424079895,1,6.41578209400177
6,30.469398319721222,1,14.8228440284729,1,6.998478561639786
8,31.039523094892502,5,15.021379232406616,3,7.0001770704984665
6,30.098524063825607,1,14.720847800374031,1,6.923521175980568
4,30.840022280812263,3,14.982848212122917,1,7.0612591952085495
1,30.67243257164955,1,14.869216293096542,1,7.003897249698639
2,30.188876911997795,1,14.7036452293396,1,6.895829126238823
15,29.696164280176163,9,14.236253648996353,4,6.608890414237976
1,30.119990184903145,1,14.878239423036575,1,6.987875729799271
10,28.977401345968246,6,13.861484959721565,4,6.434033900499344
1,31.241312459111214,1,15.26634219288826,1,7.227343991398811
3,31.051391080021858,1,15.012084871530533,1,7.02765254676342
