Article Count,512,256,128
11,2,7,17,19.505667060613632
2,9,0,3,9.00320452451706
3,2,8,15,20.27421648800373
4,1,9,17,19.55453211069107
4,6,5,5,11.939277946949005
10,2,6,19,21.066713750362396
7,2,5,21,21.895997151732445
1,0,14,11,19.830889105796814
4,6,3,9,12.793288812041283
6,2,9,13,18.674443796277046
2,4,8,7,13.893575444817543
4,6,5,5,12.445833578705788
6,2,7,17,20.80810898542404
2,5,6,7,14.06904710829258
4,7,3,5,11.771780624985695
1,4,6,11,16.54682195186615
2,4,8,7,14.781060189008713
12,3,4,19,19.648314654827118
1,6,6,3,11.797615632414818
10,4,2,19,18.063520401716232
1,7,3,5,12.24205482006073
2,6,5,5,12.763822391629219
21,1,5,25,22.808261857124997
3,3,7,13,18.239088252186775
4,6,3,9,14.444060564041138
1,0,12,15,21.290596663951874
9,2,5,21,21.386359125375748
16,1,3,29,24.923759907484055
6,2,7,17,20.628070756793022
6,2,8,15,19.649577096104622
1,2,12,7,16.962292537093163
15,2,5,21,20.636547163128853
1,4,7,9,16.118539080023766
3,2,9,13,17.656427800655365
4,3,7,13,18.034761555492878
5,2,9,13,18.13276942074299
3,1,5,25,25.294461980462074
10,5,3,13,16.039223983883858
1,7,3,5,12.00161661207676
14,2,4,23,21.853422686457634
3,7,3,5,11.509018987417221
11,2,7,17,19.267753764986992
8,7,1,9,12.407027810811996
1,9,1,1,8.887930490076542
2,3,8,11,17.046366810798645
1,4,6,11,16.691672205924988
2,4,8,7,14.40556225180626
3,6,6,3,11.689176931977272
6,4,4,15,17.929733261466026
3,5,5,9,13.973594985447304
2,8,3,1,9.220455154776573
8,2,7,17,20.25051699578762
4,2,4,23,23.04158751666546
8,7,0,11,13.265778005123138
6,3,7,13,18.023764088749886
7,6,3,9,13.935835942626
1,4,7,9,16.60558532178402
4,5,5,9,14.601163282990456
3,6,2,11,15.197040870785713
13,6,0,15,15.464399576187134
2,4,8,7,14.823266193270683
9,5,1,17,17.166172966361046
1,2,8,15,20.649684458971024
2,1,8,19,22.678233444690704
13,4,0,23,20.060773938894272
9,4,4,15,17.71327669918537
6,1,6,23,23.895440325140953
10,5,3,13,16.39554162323475
10,5,3,13,15.80729129910469
4,1,6,23,23.752941474318504
6,1,8,19,21.06881745159626
2,5,5,9,14.87769441306591
16,4,1,21,18.969192057847977
15,2,3,25,22.675181552767754
2,5,6,7,14.166506990790367
15,1,5,25,24.27952492237091
3,7,3,5,11.458510920405388
2,3,9,9,16.38402183353901
19,1,3,29,24.557132691144943
1,6,4,7,13.454950958490372
1,6,4,7,13.530930802226067
3,0,9,21,23.723911106586456
12,1,3,29,24.61812151968479
14,0,8,23,23.470501750707626
13,3,4,19,19.67166481912136
12,6,1,13,15.031325086951256
2,4,7,9,15.958858594298363
9,4,5,13,16.463329330086708
2,1,12,11,18.09310992062092
2,7,2,7,12.413806930184364
4,3,5,17,19.102230072021484
6,3,5,17,19.117955908179283
4,5,6,7,13.904481023550034
1,5,4,11,16.210551112890244
14,4,1,21,18.6533133238554
2,5,5,9,15.124568715691566
5,5,2,15,16.842312082648277
8,3,7,13,17.327641889452934
5,7,3,5,11.606847018003464
9,0,10,19,22.689799517393112
4,6,4,7,12.773078560829163
3,1,12,11,19.32256931066513
8,8,0,7,11.276415556669235
4,3,6,15,18.02168969810009
2,2,9,13,18.879522413015366
1,4,7,9,15.837698101997375
4,2,6,19,21.008040741086006
11,2,5,21,21.38588160276413
1,6,4,7,14.031044080853462
14,4,4,15,17.489510387182236
1,6,6,3,12.005636781454086
6,3,5,17,19.32027454674244
23,0,2,35,28.558611437678337
8,7,2,7,12.090136393904686
4,6,4,7,12.561825051903725
5,8,1,5,10.587128728628159
3,2,8,15,19.61993120610714
1,4,6,11,17.42366659641266
12,3,3,21,19.00178074836731
6,3,3,21,20.41006462275982
11,0,8,23,24.296030804514885
4,3,7,13,18.27270668745041
9,3,4,19,19.601740539073944
11,4,2,19,18.919953882694244
10,7,0,11,13.606860414147377
7,7,2,7,12.387440964579582
6,3,5,17,18.758755639195442
28,0,1,37,29.244035497307777
5,8,0,7,11.951542615890503
2,2,12,7,17.070570185780525
5,4,7,9,15.217644661664963
3,7,3,5,11.502607807517052
3,3,3,21,20.312640473246574
2,6,4,7,13.51747551560402
4,2,5,21,21.98193995654583
8,3,6,15,19.00302067399025
6,5,6,7,14.044327944517136
3,2,9,13,19.056769947752766
6,3,7,13,18.335814267396927
15,6,0,15,16.082017958164215
6,4,6,11,16.72118516266346
10,4,2,19,18.935951471328735
5,6,4,7,12.701700180768967
7,6,3,9,14.243584737181664
7,6,3,9,13.718921035528183
3,4,3,17,17.808848217129707
4,4,8,7,15.159146755933762
5,3,5,17,19.67402219772339
7,3,5,17,19.58689510822296
2,1,6,23,25.353318005800247
9,1,8,19,21.721980407834053
2,7,3,5,11.75700019299984
10,2,6,19,19.597204461693764
5,4,5,13,17.20107400417328
2,5,6,7,14.84413343667984
1,5,4,11,15.414917305111885
6,5,4,11,15.188337877392769
24,1,4,27,23.74674102663994
6,6,2,11,14.584400236606598
1,7,5,1,10.78398932430114
13,4,1,21,19.40021928447043
11,4,3,17,17.825226397882524
15,3,4,19,18.6992283096569
5,5,4,11,15.088321859938006
3,3,10,7,16.40876572236143
1,4,9,5,14.656251613334824
3,7,3,5,11.00862763794672
13,1,5,25,23.25216760835795
10,5,2,15,15.882693707894168
