Article Count,512,256,128
4,4,8,7,12.843920975923538
2,2,14,3,11.401215881109238
1,4,10,3,12.308803409337997
5,3,11,5,11.294170707464218
7,4,5,13,14.065354615449905
3,3,13,1,10.805660426616669
1,6,5,5,10.629125624895096
3,5,6,7,11.162753343582153
1,2,12,7,14.468271970748901
5,1,13,9,13.335812836885452
1,6,6,3,10.129526972770691
2,3,10,7,14.012994080781937
1,4,9,5,12.705473512411118
4,4,7,9,13.500478684902191
7,3,9,9,11.584782004356384
1,3,13,1,11.889556765556335
12,2,11,9,11.25454980134964
4,4,8,7,12.573215633630753
5,3,9,9,13.143908381462097
4,3,11,5,12.272546231746674
4,4,9,5,10.534680128097534
2,5,7,5,11.606294512748718
1,6,6,3,10.611496299505234
4,3,12,3,11.448029547929764
1,5,8,3,10.835907012224197
2,4,9,5,12.066021591424942
6,3,6,15,13.750621914863586
3,3,11,5,13.638550490140915
3,5,8,3,10.229059430235566
3,4,8,7,12.308009803295135
1,4,11,1,10.009011000394821
4,5,7,5,10.96182632446289
1,5,7,5,10.743448704481125
8,1,13,9,13.535855054855347
3,3,11,5,11.359679579734802
1,5,7,5,10.898138165473938
3,3,5,17,14.966377526521683
1,5,8,3,10.623848974704742
2,5,9,1,8.631544888019562
1,4,10,3,11.389701843261719
1,4,10,3,11.2186878323555
6,4,7,9,12.749204277992249
1,5,8,3,10.955974847078323
4,4,8,7,11.301918268203735
1,4,10,3,11.049749106168747
3,4,5,13,11.532352924346924
3,4,9,5,9.63084825873375
2,3,12,3,11.270011186599731
3,4,10,3,10.878393977880478
2,3,12,3,11.711475359203698
1,5,8,3,10.13586488366127
5,5,4,11,13.075063481510776
5,4,8,7,11.309490869455994
3,5,5,9,12.009702563285828
2,3,12,3,11.865694463253021
1,4,11,1,10.446991711854935
1,5,9,1,9.953571408987045
5,4,9,5,10.154168874025345
3,4,4,15,13.3161062002182
1,4,8,7,11.560508161783218
3,4,6,11,13.129099041223526
1,4,10,3,12.961786091327667
2,6,4,7,12.239964663982391
2,4,10,3,11.028526186943054
4,3,12,3,11.255695939064026
1,3,9,9,13.785811573266983
5,4,7,9,11.9705268740654
4,3,13,1,10.480591356754303
4,3,8,11,13.701663196086884
7,2,12,7,12.710306406021118
5,6,5,5,10.053967952728271
1,5,8,3,11.420553863048553
5,4,7,9,12.009217828512192
3,2,13,5,10.73928901553154
2,5,7,5,10.506416350603104
4,4,8,7,13.855000764131546
2,4,7,9,12.596670418977737
6,3,7,13,12.427459865808487
4,3,8,11,14.24536907672882
1,5,8,3,11.61640228331089
4,5,6,7,9.60229167342186
5,4,7,9,13.723589524626732
7,1,14,7,14.008810371160507
3,4,8,7,11.64328384399414
4,3,12,3,10.82656991481781
3,5,9,1,10.001525819301605
3,3,12,3,12.157496094703674
1,5,7,5,10.872954696416855
9,4,6,11,12.19358432359703
4,3,8,11,14.182466596364975
1,5,7,5,11.69488263130188
2,5,8,3,10.645886093378067
3,3,11,5,11.171059995889664
7,3,10,7,11.972858607769012
7,3,6,15,15.31884953379631
2,3,13,1,11.204610243439674
2,3,12,3,11.481467723846436
8,4,6,11,13.683643490076065
1,4,10,3,10.316477835178375
2,5,8,3,10.040431827306747
1,4,9,5,12.755876332521439
1,3,12,3,11.61288183927536
1,4,9,5,11.727690428495407
1,6,5,5,10.430236786603928
1,6,5,5,10.262176185846329
3,5,6,7,12.509662300348282
3,4,10,3,11.935761839151382
3,4,8,7,11.953674733638763
5,6,7,1,9.074827909469604
1,4,11,1,11.283104658126831
2,4,8,7,11.78303611278534
2,3,12,3,12.941985547542572
1,5,9,1,9.932349801063538
5,4,9,5,10.736086159944534
3,4,7,9,12.996889770030975
4,3,12,3,11.43580049276352
6,5,4,11,11.01016965508461
3,5,5,9,11.588564574718475
1,5,9,1,8.910338699817657
3,2,12,7,13.288874745368958
2,5,8,3,10.744387716054916
1,3,11,5,12.283325672149658
4,2,11,9,13.886837631464005
4,5,6,7,12.06517118215561
2,4,9,5,12.648285299539566
1,5,9,1,10.154299050569534
1,4,9,5,12.233258098363876
1,5,8,3,11.224048793315887
1,3,13,1,11.174172759056091
3,4,9,5,10.754300624132156
2,6,5,5,9.240486323833466
2,4,8,7,11.97045910358429
1,4,11,1,10.344172090291977
2,5,6,7,12.094107657670975
3,4,9,5,10.532643675804138
1,4,9,5,10.917683631181717
4,4,10,3,11.00494596362114
4,2,10,11,15.725223690271378
1,3,11,5,12.044856756925583
2,3,7,13,13.184020966291428
4,2,13,5,12.316186428070068
1,4,11,1,9.98031023144722
5,2,14,3,11.175984978675842
5,4,7,9,13.463837593793869
1,5,8,3,10.194699674844742
4,4,7,9,12.64736220240593
1,4,11,1,10.429510802030563
1,6,6,3,10.116545796394348
4,5,8,3,10.78231237889234
1,5,9,1,10.688184052705765
3,5,7,5,11.330826207995415
1,4,10,3,12.478708192706108
1,4,10,3,11.849626809358597
3,5,8,3,9.370312809944153
3,4,8,7,12.128369361162186
3,5,6,7,12.81094714999199
1,4,7,9,12.64747366309166
3,4,9,5,10.70860943198204
7,2,11,9,13.005741775035858
2,5,8,3,10.905351519584656
4,2,10,11,14.174257010221481
1,5,9,1,9.856024593114853
4,5,5,9,9.578018009662628
1,4,6,11,13.400214195251465
2,3,12,3,10.635812938213348
1,4,9,5,12.498975843191147
6,2,11,9,14.113725244998932
3,5,8,3,10.48836001753807
2,6,7,1,9.455394238233566
1,5,8,3,10.566148072481155
3,5,7,5,10.056962490081787
2,4,9,5,10.813626289367676
8,3,9,9,11.928391456604004
4,3,7,13,13.153980940580368
2,5,9,1,11.746470794081688
2,5,7,5,10.625762403011322
2,4,8,7,12.468881636857986
2,4,9,5,11.789620369672775
3,4,10,3,11.11650812625885
2,6,5,5,11.28871801495552
2,4,8,7,11.025731748687992
2,4,10,3,11.179489493370056
3,5,8,3,10.009559750556946
1,5,8,3,11.187971651554108
2,6,6,3,9.999318450689316
3,4,10,3,11.78929302938073
3,3,10,7,12.506874799728394
1,3,12,3,12.825018614530563
4,4,9,5,10.891582667827606
1,6,6,3,10.194412380456924
4,3,11,5,11.870147168636322
3,4,9,5,11.751210898160934
6,4,10,3,10.707238465547562
1,6,4,7,11.350519955158234
2,4,9,5,12.230781018733978
6,4,7,9,12.441057845950127
7,2,11,9,13.219748854637146
4,4,7,9,12.726839244365692
8,4,6,11,11.43170240521431
2,4,10,3,10.915479242801666
3,4,8,7,12.514673084020615
4,5,7,5,10.741677016019821
4,4,7,9,11.48058831691742
3,5,8,3,9.688463389873505
4,2,11,9,13.031925469636917
1,4,10,3,10.169710785150528
3,4,10,3,10.563024938106537
4,5,6,7,11.25635740160942
1,5,6,7,11.344762086868286
5,3,9,9,12.391794681549072
1,2,11,9,15.391036540269852
1,4,11,1,11.466780260205269
1,6,7,1,9.103192210197449
9,3,10,7,11.279263526201248
4,5,5,9,11.441345900297165
4,5,8,3,10.269321233034134
4,4,6,11,12.209731101989746
1,5,9,1,9.975733906030655
6,6,5,5,9.67024889588356
1,5,7,5,10.712650626897812
2,3,11,5,12.101170629262924
1,2,13,5,13.290313869714737
2,5,8,3,10.959199905395508
2,3,10,7,13.567879527807236
1,4,8,7,12.61430436372757
8,2,11,9,12.440472543239594
2,5,6,7,13.053755164146423
5,4,8,7,11.416516333818436
1,4,10,3,10.721328526735306
1,4,11,1,10.59682223200798
6,5,6,7,12.227588176727295
2,4,9,5,10.390729457139969
4,3,12,3,11.833977192640305
2,5,9,1,9.96425211429596
2,4,4,15,14.08256933093071
1,3,7,13,14.762056589126587
1,4,10,3,11.190993517637253
4,2,11,9,13.633249163627625
4,3,8,11,14.078121334314346
1,5,9,1,11.244271159172058
7,3,9,9,12.812513291835785
1,4,9,5,12.49036668241024
3,3,11,5,12.261496514081955
10,5,4,11,12.04441151022911
2,5,9,1,9.344038218259811
2,4,9,5,10.991721153259277
4,4,8,7,12.099292173981667
2,5,9,1,10.530513882637024
1,5,8,3,12.12763437628746
7,4,8,7,10.218792259693146
1,3,9,9,12.742409974336624
4,2,11,9,14.231623649597168
1,4,11,1,11.676168352365494
4,3,11,5,11.636768847703934
3,3,12,3,11.809786036610603
2,5,8,3,10.743212163448334
4,1,9,17,16.297768741846085
3,4,9,5,10.635605424642563
15,3,7,13,12.068894624710083
1,4,10,3,11.964609995484352
1,3,9,9,12.979603737592697
