128,ss_128,256,ss_256,512,ss_512
9,27.095630899071693,8,13.266534879803658,4,6.332130715250969
9,27.160852134227753,5,13.14732313156128,3,6.179245412349701
9,27.493395879864693,6,13.331397905945778,6,6.2363205552101135
13,27.36619009077549,5,13.24734354019165,3,6.273931622505188
14,27.526252061128616,8,13.357798472046852,5,6.250671163201332
5,29.346613615751266,3,14.42586174607277,2,6.885689407587051
4,27.643679961562157,2,13.452513054013252,1,6.350476711988449
5,29.315394774079323,3,14.162619903683662,1,6.68524768948555
5,28.579616397619247,3,14.051361858844757,3,6.6693573743104935
6,28.102727234363556,4,13.670411229133606,2,6.439962238073349
7,27.48759600520134,5,13.429175555706024,4,6.34247650206089
19,27.291978523135185,11,13.06623911857605,8,6.149274855852127
11,27.911837592720985,7,13.424236044287682,2,6.014399200677872
17,27.464665979146957,13,13.39824764430523,6,6.341409221291542
1,28.830410048365593,1,14.22078013420105,1,6.777111932635307
4,27.506065636873245,3,13.492306932806969,3,6.466463342308998
5,29.067096784710884,4,13.964526802301407,4,6.490134060382843
10,29.225227922201157,8,14.165153309702873,5,6.696767210960388
17,26.88209182024002,9,13.18191447854042,7,6.162985533475876
11,27.10443052649498,5,13.217322021722794,5,6.291102170944214
9,27.70127162337303,5,13.588468939065933,4,6.461537152528763
11,27.323373824357986,5,13.3118996322155,4,6.3126726150512695
11,27.303167060017586,7,13.200177758932114,3,6.202777832746506
5,28.271614015102386,5,13.688852608203888,4,6.45704585313797
7,27.273795917630196,4,13.276749432086945,2,6.29051411151886
5,29.177845790982246,3,14.321348890662193,2,6.864351570606232
15,27.67290885746479,6,13.517011135816574,4,6.474956214427948
1,31.11761324107647,1,15.192651927471161,3,6.221723765134811
16,28.06224626302719,9,13.385147377848625,5,6.296855852007866
10,27.946405842900276,5,13.534298241138458,4,6.400618463754654
5,27.915687665343285,4,13.470783203840256,3,6.307966649532318
13,28.08422499895096,5,13.649277165532112,5,6.446933686733246
19,27.277850598096848,7,13.207155913114548,3,6.298502296209335
14,26.348399460315704,13,12.796503573656082,8,6.0911003947258
11,27.548883318901062,5,13.478725790977478,2,6.389194339513779
9,28.548980683088303,4,14.002175822854042,3,6.586463689804077
21,26.644840478897095,7,12.725855976343155,4,5.992082715034485
7,26.176718816161156,6,12.815612852573395,5,6.0809043645858765
10,27.374740034341812,5,13.222467511892319,4,6.145340472459793
18,26.932944774627686,14,13.013273447751999,9,6.144264787435532
9,27.211524814367294,7,13.350341945886612,4,6.342479094862938
12,28.10124771296978,5,13.731465682387352,4,6.5331040024757385
3,28.12669003009796,1,13.725586026906967,1,6.604330778121948
14,26.969267040491104,8,13.033922165632248,4,6.127766340970993
8,27.256409600377083,4,13.299903631210327,3,6.266497552394867
8,28.96005541086197,4,14.099981501698494,3,6.714519783854485
9,27.991526067256927,6,13.595169499516487,2,6.292953789234161
4,28.3707984238863,4,13.884998857975006,3,6.536159127950668
19,26.399118453264236,8,12.813699007034302,6,6.1436591148376465
7,28.449878498911858,4,13.881445616483688,5,6.510341018438339
17,26.694108232855797,11,12.96073903143406,6,6.207055509090424
13,27.833458065986633,10,13.402369573712349,6,6.315669298171997
5,29.481313452124596,2,14.36308804154396,2,6.813542872667313
1,29.520586222410202,1,14.113602995872498,1,6.579705566167831
11,27.389376759529114,8,13.373996764421463,6,6.3176479041576385
10,28.156835794448853,7,13.62716193497181,5,6.445776492357254
2,30.41300141811371,1,14.839340478181839,1,6.983495518565178
5,29.32564651966095,2,14.356274202466011,2,6.7934675216674805
14,26.913468033075333,8,13.045202056495265,5,6.133536010980606
7,27.963973507285118,5,13.722323223948479,3,6.6265589743852615
19,26.812969893217087,8,12.883568972349167,8,6.033663690090179
1,29.077230870723724,1,14.226636588573456,1,6.72896134853363
