Article Count,512,256,128
9,3,7,13,15.395626544952393
16,3,1,25,19.85786473751068
7,2,9,13,17.03439199924469
7,7,0,11,12.981578439474106
15,1,10,15,18.750391513109207
5,6,3,9,12.784392192959785
11,4,2,19,17.18435199558735
2,5,6,7,12.825781926512718
7,5,4,11,14.398245096206665
3,8,0,7,11.195123463869095
11,3,5,17,17.45539116859436
7,6,5,5,11.752496734261513
1,6,4,7,12.930304437875748
8,3,5,17,18.02981188893318
6,5,7,5,12.793046608567238
8,3,5,17,17.60567906498909
3,5,7,5,13.101752370595932
12,3,5,17,17.842612758278847
6,5,4,11,14.411376759409904
8,5,2,15,15.676410168409348
8,4,4,15,16.16225717961788
4,5,3,13,15.742691293358803
11,3,6,15,17.043086409568787
7,5,2,15,15.608603596687317
4,7,3,5,11.281865149736404
6,5,4,11,14.46801933646202
6,2,5,21,20.65366619825363
2,4,6,11,14.940082594752312
10,3,7,13,16.378084287047386
7,6,2,11,13.888160854578018
7,6,4,7,12.088844895362854
5,4,7,9,15.163721710443497
4,5,2,15,16.52358154952526
11,3,4,19,17.970489010214806
8,3,7,13,16.077889502048492
14,2,6,19,18.981534303839105
5,5,6,7,12.85745644569397
1,7,4,3,10.53237509727478
4,7,0,11,12.812028378248215
7,4,6,11,15.310863494873047
6,5,6,7,13.386124789714813
9,4,5,13,15.518937468528748
11,0,8,23,22.444011941552162
1,9,1,1,8.0277339220047
5,5,6,7,13.18273875117302
6,7,3,5,10.543259024620056
5,5,4,11,14.498128235340118
11,6,2,11,13.427539587020874
4,6,3,9,13.30209794640541
6,5,3,13,14.50292643904686
9,7,2,7,11.425797626376152
16,4,6,11,14.767583727836609
12,3,6,15,16.871524691581726
13,4,4,15,16.531594663858414
5,7,4,3,10.575408548116684
3,8,2,3,9.751529335975647
12,0,10,19,20.242533266544342
13,0,6,27,23.3126622736454
12,5,4,11,14.055616170167923
12,2,4,23,20.162570506334305
10,4,4,15,16.423047602176666
4,7,3,5,11.346015647053719
10,1,7,21,20.37986646592617
9,1,9,17,18.609324350953102
10,0,5,29,23.856298834085464
6,4,6,11,15.114125028252602
11,3,9,9,14.741929337382317
2,6,7,1,10.901557102799416
5,7,2,7,11.745442435145378
7,8,1,5,10.642753079533577
13,2,6,19,19.51665310561657
10,4,5,13,15.758940041065216
9,3,4,19,18.73099483549595
11,5,2,15,16.061242654919624
6,4,5,13,15.48485380411148
12,6,3,9,12.711071461439133
12,4,6,11,14.822803720831871
5,6,2,11,13.32134336233139
8,7,3,5,10.640946507453918
11,4,5,13,15.620250627398491
8,6,3,9,12.90048211812973
8,6,1,13,14.632719576358795
3,5,7,5,13.224983647465706
11,6,4,7,12.166102170944214
8,6,2,11,13.907087162137032
5,7,3,5,10.400976300239563
4,0,8,23,22.36778898537159
4,6,3,9,13.723120912909508
2,5,5,9,13.925056755542755
1,8,2,3,10.481780797243118
4,5,4,11,14.525743424892426
2,4,7,9,15.202243849635124
4,9,1,1,8.547825738787651
3,3,7,13,16.45548787713051
7,4,6,11,15.351519525051117
16,3,5,17,18.15721781551838
1,5,5,9,15.08514529466629
7,5,5,9,13.41018795967102
9,3,2,23,19.918230772018433
9,2,8,15,17.6971587985754
5,4,4,15,17.33917246758938
15,2,6,19,19.03002628684044
1,7,3,5,11.182573050260544
18,2,6,19,19.314764738082886
7,5,6,7,13.014987230300903
17,4,3,17,16.427381932735443
6,3,5,17,18.8275805413723
14,3,4,19,19.162077024579048
2,6,3,9,13.063917964696884
6,5,5,9,13.399474635720253
9,5,4,11,14.180376216769218
13,4,4,15,16.610900320112705
1,9,1,1,8.860196381807327
12,3,5,17,18.02173630949381
6,2,8,15,17.96352195967088
4,7,3,5,11.043203324079514
4,6,4,7,12.555375963449478
4,5,5,9,14.18347541987896
9,4,5,13,15.235861286520958
6,7,1,9,13.064383670687675
10,6,3,9,12.885554626584053
10,7,2,7,11.456994652748108
4,7,2,7,11.44810400903225
7,4,8,7,13.525573253631592
12,1,6,23,21.50695337355137
7,6,3,9,13.030397117137909
9,4,5,13,15.38166369497776
9,0,7,25,22.64683625102043
8,0,7,25,23.831057369709015
9,3,3,21,19.022262185811996
1,7,3,5,11.532195925712585
3,5,3,13,15.790147691965103
9,2,7,17,18.388445675373077
6,5,3,13,15.47630226612091
4,5,3,13,15.210052356123924
2,6,5,5,12.410444095730782
10,4,5,13,15.850865572690964
9,4,8,7,13.508344143629074
4,2,12,7,15.487270176410675
7,6,3,9,12.904181361198425
1,8,2,3,9.843963637948036
6,6,4,7,12.577142879366875
8,0,11,17,20.42977261543274
3,4,6,11,15.790374040603638
17,1,6,23,20.876787811517715
2,8,3,1,9.476567149162292
12,5,3,13,14.970448344945908
6,5,5,9,13.665496543049812
8,7,0,11,12.463602721691132
6,7,2,7,10.886399567127228
4,4,6,11,15.975542121303853
11,4,5,13,15.528505747887042
11,3,6,15,16.89741342294504
4,7,3,5,11.205762508464982
14,4,3,17,16.562438381910063
6,4,2,19,17.38013106564017
