Article Count,512,256,128
14,3,6,15,11.507876905705157
7,5,7,5,9.54903067913655
15,1,13,9,10.296235700833506
11,2,10,11,11.793615072965622
21,1,10,15,12.81639614701271
15,2,10,11,11.82419908078816
15,1,8,19,13.573973295182286
7,0,19,1,10.824890941381454
6,1,14,7,12.05218654870987
6,4,10,3,9.102164685726166
17,2,8,15,12.213840534632235
15,2,9,13,13.289877179871922
15,2,9,13,12.221997437907929
10,1,15,5,10.545902450278987
14,3,11,5,10.577513731746196
12,1,9,17,13.856574647925324
7,2,13,5,10.764283180236816
8,3,12,3,8.042072474956512
13,2,12,7,11.129175454378128
15,0,14,11,12.022515296936035
10,5,5,9,10.10839968919754
13,1,13,9,12.266011288722634
19,0,13,13,12.140113609673733
8,3,12,3,10.08608216047287
12,3,9,9,10.344871721488907
14,4,6,11,9.874848549065582
12,5,5,9,9.71288177371025
12,3,10,7,9.512673646211624
16,1,8,19,14.470859732827954
10,1,13,9,12.091199308633804
19,1,15,5,8.713814100464363
12,4,4,15,12.764474391937256
13,2,12,7,10.190703726668467
14,2,6,19,14.767712928512585
12,4,6,11,10.57026532292366
9,3,7,13,12.063074678182602
14,3,7,13,11.060887832839782
10,2,13,5,10.41576626885335
12,2,10,11,10.660851180553436
6,1,15,5,11.960373729467392
16,0,12,15,13.341598955157178
10,4,8,7,8.485774517059326
17,1,15,5,10.507250875234604
17,3,9,9,10.164850483885436
12,1,14,7,11.244232416152954
14,0,14,11,12.376662909984589
13,2,10,11,11.854394644498825
14,3,7,13,11.060887832839782
16,2,12,7,9.4981047179673
9,2,10,11,12.33350583910942
18,1,7,21,15.36858808823795
9,4,7,9,10.042307191227787
13,4,8,7,9.347987234592438
15,2,10,11,11.620796040651765
11,3,8,11,10.696154619657747
10,2,12,7,11.124780809572025
16,2,9,13,12.723655272819771
11,1,13,9,13.191221415996552
12,1,10,15,13.969412180641655
17,0,13,13,12.58937951346857
16,1,13,9,9.628939642805944
12,2,13,5,10.647355616092682
11,3,9,9,10.418581942348602
8,4,10,3,9.512839645147324
13,1,12,11,11.78864616900014
7,4,8,7,10.721890169557458
16,1,9,17,13.158271663854173
12,5,5,9,9.500146359205246
14,1,11,13,12.205006695047965
15,1,14,7,10.385134524076449
15,1,13,9,11.347735404968262
13,2,10,11,10.767452792496092
16,0,16,7,11.228257268667221
18,1,10,15,11.974182245464501
18,1,8,19,13.730548925874565
16,2,9,13,11.325877338647842
17,2,9,13,11.681425409557189
12,1,13,9,12.381497412919998
15,1,10,15,11.920510227286574
12,1,14,7,11.232824355363846
17,0,11,17,11.843620351208985
16,2,8,15,12.782437926292712
20,1,10,15,13.59091116052308
14,3,7,13,11.060887832839782
4,5,9,1,9.367635577917099
16,2,13,5,8.89022635100529
15,2,11,9,10.814095314432171
5,2,15,1,10.679014950990677
19,1,8,19,13.308882812846589
12,3,9,9,9.394305408000946
13,1,13,9,11.280501931905746
10,2,12,7,9.752039968967438
10,2,13,5,10.413646191358566
10,3,11,5,9.787229561907543
17,1,10,15,13.591614603996277
17,1,11,13,12.671866834163666
17,1,13,9,11.19143449996175
6,3,12,3,9.449705630540848
21,1,8,19,11.9938245566823
10,5,4,11,10.89009323577049
15,1,8,19,12.779354652509475
12,3,7,13,11.343143725054189
13,2,8,15,12.711574665301013
8,3,12,3,10.083092080739647
14,3,7,13,11.060887832839782
10,3,10,7,10.452850192785263
17,2,11,9,10.56736548816007
13,2,10,11,11.106339067220688
14,2,7,17,13.941441506147385
16,1,12,11,11.419629010806123
16,1,12,11,11.896502691911778
11,3,11,5,9.752714037895203
14,3,7,13,11.060887832839782
10,2,9,13,12.053459479250566
13,2,10,11,11.48247732862478
8,1,13,9,12.20927414527208
10,2,11,9,10.814863968315477
14,4,7,9,10.580373999791254
14,3,7,13,11.060887832839782
13,2,9,13,12.922156780958176
18,1,10,15,13.788583760207143
12,1,16,3,9.512547004226182
13,2,11,9,11.588345840352163
14,1,10,15,12.679628468225673
19,1,7,21,13.980057448148727
18,1,9,17,12.580030855188497
10,3,9,9,10.244127660989761
15,0,13,13,12.85946667362774
8,1,17,1,10.034262924350442
15,1,13,9,10.124716104069947
12,2,12,7,10.560864625378212
14,3,8,11,10.252472407077521
17,0,14,11,12.295224217108165
14,0,14,11,12.688767939805984
9,6,5,5,7.952710300683975
7,3,10,7,11.290439888536879
14,2,7,17,13.290625840425491
6,3,13,1,8.603646516799927
14,1,12,11,11.338983952999115
14,3,7,13,11.060887832839782
7,3,11,5,8.972372889518738
15,0,14,11,12.42229762869276
16,1,11,13,13.041891409337788
13,1,12,11,12.995883750205014
19,0,14,11,12.470435700578621
13,2,12,7,10.470371098754109
12,2,11,9,12.38098360184198
8,4,11,1,7.820896916364057
17,0,14,11,11.906509471714712
9,4,7,9,10.46103640759187
14,1,11,13,13.387843698263168
9,2,12,7,10.50600016117096
15,3,9,9,9.903516680002213
11,3,10,7,9.860772907733917
5,1,16,3,11.090192747793362
11,3,10,7,10.526641072365306
9,4,8,7,9.25035634636879
15,1,10,15,13.149428397417068
14,3,7,13,11.060887832839782
14,3,7,13,11.060887832839782
18,0,10,19,14.973326909394723
11,1,11,13,12.241123378276825
13,3,7,13,11.028117710201384
12,1,14,7,11.259692084779129
14,3,7,13,11.060887832839782
12,3,10,7,11.068314738190253
12,3,10,7,11.086406564437507
13,2,12,7,9.384255290031433
10,2,11,9,11.264191747495586
16,2,8,15,13.009943017631288
11,2,12,7,11.376202017068863
16,2,11,9,10.09150231510839
11,3,12,3,9.45752482059376
15,3,7,13,13.239208437545106
7,5,8,3,8.752304136968819
9,2,11,9,10.520389586687088
12,2,13,5,9.220668173990628
13,2,11,9,10.311208885554072
16,1,9,17,13.16727262202038
10,5,6,7,9.009122849253215
14,1,9,17,15.25121808052063
13,3,9,9,11.203724086284637
10,3,13,1,9.221323268551236
20,0,10,19,13.172319016796743
14,0,15,9,11.54454916715622
13,3,8,11,10.374545302544538
16,1,11,13,11.074583220115652
10,5,7,5,8.4597165017638
13,1,14,7,11.13507122297425
11,2,10,11,11.666325218565817
17,1,12,11,12.732797035796015
17,1,12,11,12.391448410909868
12,3,10,7,9.874656333396967
13,1,12,11,13.087571106018299
18,1,12,11,11.029750227928162
12,2,9,13,12.001162266406014
12,2,12,7,10.358412260258593
16,2,6,19,12.997999399900436
15,1,12,11,12.197300621912037
4,5,9,1,9.413746797288741
12,4,7,9,10.692344114820122
8,4,9,5,10.076825037403081
13,3,8,11,10.187746389886719
15,1,12,11,11.128978658243549
10,3,8,11,10.121950089931488
12,2,11,9,10.931243680589175
14,2,10,11,10.81548037866468
14,3,7,13,11.060887832839782
11,0,17,5,10.805227159999463
12,2,12,7,11.10669700737749
