128,ss_128,256,ss_256,512,ss_512
18,19.68186929821968,11,9.559025436639786,7,4.468664630663711
22,18.754848635690056,15,9.124999729139224,9,4.328148454427719
20,19.550470411777496,8,9.637987643480301,6,4.647615909576416
26,16.785273134487497,15,7.971435076156989,8,3.6848500577806527
19,20.418786495923996,12,9.869242817163467,8,4.754400400916364
18,17.716490149497986,12,8.513770004853988,8,3.9615776538848877
20,18.965721935033798,12,9.143072694540024,8,4.323942803995533
18,19.661827893503744,11,9.495669662952423,8,4.492520447682108
12,20.498587131186216,7,10.23094350826408,5,4.9077748827015455
28,18.262656976182754,15,8.93400809365744,8,4.24441185593605
24,20.02848585659181,14,9.731544138540198,9,4.674409299166593
28,18.64381545140869,14,9.03415605812627,9,4.2436134082088035
22,18.42057514190674,11,9.024333626031876,7,4.25151053071022
25,20.884765541585658,14,10.063744278284231,8,4.720521241426468
23,18.53936381956784,14,9.009306066194107,9,4.166134896706478
23,19.282322156536,13,9.301915049381362,7,4.404399139137654
19,19.4337713895227,12,9.530388593673706,6,4.600761026144028
28,18.262656976182754,15,8.93400809365744,8,4.24441185593605
16,19.34196133796181,12,9.32819927823171,8,4.395413543894601
19,19.01750595444082,9,9.428213783594275,6,4.457950733099959
15,20.5761855840683,7,10.069312902596298,5,4.753194864681723
16,18.57295897603035,11,9.20257905125618,7,4.426832068386429
19,20.186847925186157,15,9.817518444909492,8,4.7363453523903605
28,18.262656976182754,15,8.93400809365744,8,4.24441185593605
20,20.528562873601913,11,10.108035206794739,6,4.845325142145157
25,20.782213360071182,15,9.890648250525441,8,4.529017001390457
19,17.981118230672788,11,8.89450267120581,7,4.286864511853846
21,20.27989708511005,12,9.89059089102088,7,4.68216159129529
24,18.721566656509744,12,9.017406055806296,7,4.234740937747238
21,18.736393064260483,17,8.926037430763245,9,4.0697994620088185
27,18.221013260957335,13,8.673901294007223,6,4.085994184017181
21,18.757768124341965,11,9.061771959066391,9,4.286109954118729
20,19.365951120853424,13,9.232144480879406,9,4.353344422842811
17,19.70602085912854,9,9.895757703937234,6,4.7076551110194576
23,17.007945239543915,13,8.31497852587598,9,3.944184362888336
20,19.030857595703505,11,9.429139822721481,6,4.518360674381256
23,17.882432460784912,13,8.66552138969776,9,4.111395310215258
27,19.070190221071243,13,9.252133128574764,9,4.324488314522809
19,19.522135019302368,10,9.47790315747261,7,4.4303716123104095
25,18.503798246383667,12,9.096430659294128,7,4.433052659034729
16,20.793520412030993,8,10.27590809381881,7,4.935697879373596
25,19.90558248758316,14,9.402703488209559,8,4.470680516982171
10,18.83832412958145,7,9.419434249401093,5,4.522234499454498
25,18.16476039428935,13,8.790118992328644,7,4.138285458087921
28,18.262656976182754,15,8.93400809365744,8,4.24441185593605
15,17.789576590061188,9,8.783893674612045,6,4.237727075815201
22,19.346174467771245,11,9.376572908929958,7,4.449578821659088
24,20.26344910609196,12,9.81632494640706,8,4.570996140450547
17,21.102630883455276,12,10.17437043901749,8,4.787574156476873
24,19.53109210729599,15,9.400332561893395,8,4.334066154273527
25,19.266556640191826,13,9.392129212617874,8,4.408939152956009
23,21.359863794860075,14,10.554159519926243,7,5.0058078828637536
18,18.028860688209534,12,8.984049827896659,7,4.306646641960064
26,18.58301096018755,14,8.992657739717423,9,4.155086278915405
21,19.16493147611618,12,9.470130961538322,6,4.588128217022515
22,20.687460362911224,14,9.951138585805893,9,4.650821683718113
15,18.914347738027573,7,9.363239973783493,5,4.418493486633185
26,17.89966242662062,15,8.732946515083313,9,4.170933024108067
22,18.575891196727753,13,9.144947171211243,6,4.386487156152725
8,20.707161204878954,6,10.284219369442393,3,4.866023004055023
22,19.799180057857274,13,9.6995220751736,8,4.611390258742645
22,18.289518266916275,10,8.912545323371887,7,4.304103195667267
22,19.571934742120792,13,9.477689843701011,8,4.422834899778909
28,18.262656976182754,15,8.93400809365744,8,4.24441185593605
28,18.262656976182754,15,8.93400809365744,8,4.24441185593605
24,20.12018981575966,14,9.654462018405821,9,4.389311192280466
16,18.75759282708168,11,9.110895901918411,8,4.295299606764753
23,18.474611580371857,13,8.88611564040184,9,4.205735352972112
23,19.567485102972924,11,9.584032899581114,6,4.527415867454132
28,18.262656976182754,15,8.93400809365744,8,4.24441185593605
18,20.651938945055008,12,10.19053949819891,7,4.889819358644719
