128,ss_128,256,ss_256,512,ss_512
2,29.885209634900093,1,14.143440276384354,1,6.516077429056168
6,29.05238476395607,2,13.848895013332367,2,6.401889741420746
1,28.98386986553669,1,13.827127277851105,1,6.302616059780121
30,28.68765962123871,18,13.748822927474976,8,6.351511925458908
12,28.783378675580025,8,13.652360647916794,4,6.264122247695923
11,28.177997082471848,7,13.435907036066055,4,6.257178902626038
1,30.60017578303814,1,14.605478271842003,1,6.794702738523483
1,29.28150725364685,1,14.073560953140259,1,6.465593755245209
21,29.085740610957146,16,13.705415099859238,7,6.237641364336014
1,29.30426549911499,10,12.58786553144455,9,5.873060613870621
20,28.544570207595825,12,13.365900725126266,8,6.134267151355743
23,28.783973842859268,9,13.651464313268661,5,6.332704544067383
24,27.092987656593323,11,12.779860854148865,4,5.856746941804886
14,27.99275776743889,6,13.32476419210434,4,6.114674836397171
26,28.145462810993195,17,13.374834597110748,6,6.165655970573425
7,26.918844610452652,3,12.834395617246628,4,5.975331753492355
23,28.340652510523796,14,13.403380304574966,7,6.159345269203186
4,27.911965295672417,4,13.202102184295654,2,6.110905438661575
7,29.313850611448288,2,13.8896574229002,1,6.297494947910309
17,26.962202787399292,10,12.62718841433525,4,5.777669548988342
1,31.689426988363266,1,15.147233188152313,1,7.030284523963928
23,27.456195265054703,12,13.060439139604568,4,6.012646585702896
23,27.85104149580002,15,13.044434875249863,7,5.9470043778419495
24,28.141353458166122,11,13.287028670310974,7,6.020042359828949
20,27.501800417900085,12,13.085236996412277,7,6.088978737592697
5,28.004086762666702,3,13.541371822357178,1,6.267023742198944
27,29.000473648309708,14,13.689887583255768,9,6.318152129650116
3,28.919299483299255,3,13.823734194040298,1,6.382617384195328
2,27.310107499361038,2,12.92463567852974,2,5.845682919025421
16,27.746305018663406,7,13.2016222178936,2,6.126669883728027
16,27.940589100122452,9,13.17940840125084,8,6.0617870688438416
19,28.980371698737144,6,14.026098906993866,3,6.548857182264328
25,28.70818068087101,14,13.387891203165054,8,6.093435317277908
10,27.86577618122101,2,13.45064201951027,9,5.870405733585358
3,26.90160059928894,2,12.875231862068176,2,5.950287371873856
3,29.554972901940346,2,14.336840584874153,1,6.6989525854587555
1,29.353210270404816,1,14.049508735537529,1,6.558473438024521
10,27.3503275513649,5,13.08242416381836,4,6.081316947937012
2,28.364196449518204,1,13.467043310403824,1,6.17251592874527
13,27.7229413241148,7,13.324330002069473,3,6.201218396425247
19,26.77414533495903,11,12.716625809669495,3,5.82167974114418
1,29.889392256736755,1,14.130757808685303,1,6.453477844595909
4,29.482189506292343,4,14.013731300830841,3,6.484179705381393
1,30.323651149868965,1,14.60939884185791,1,6.848587393760681
22,26.27168482542038,15,12.502442240715027,6,5.745083510875702
24,27.103107064962387,16,12.832188338041306,7,5.8668922781944275
16,27.219342589378357,9,12.957746684551239,5,5.9881778955459595
