Article Count,512,256,128
5,3,10,7,13.373645514249802
2,0,18,3,12.515117734670639
1,3,12,3,12.859140813350677
5,2,14,3,11.114672511816025
7,4,7,9,12.713820904493332
3,2,15,1,11.2366703748703
1,4,9,5,11.866504043340683
5,3,9,9,12.866639584302902
1,2,12,7,14.42777693271637
5,1,14,7,12.65016457438469
1,4,11,1,10.716728955507278
2,3,12,3,12.610688388347626
1,3,11,5,13.33542087674141
4,3,9,9,14.00076875090599
9,1,13,9,12.552450060844421
1,3,13,1,11.824066132307053
12,0,16,7,11.722069084644318
4,1,13,9,15.017008572816849
5,2,11,9,13.622739672660828
5,3,12,3,11.596960216760635
5,3,10,7,11.552497625350952
3,1,16,3,13.447374701499939
1,5,8,3,11.285390555858612
5,2,14,3,12.00165393948555
1,1,14,7,14.70812502503395
4,2,13,5,13.280089020729065
6,2,11,9,12.558819591999054
3,2,13,5,14.317371875047684
4,1,14,7,13.672136732026752
4,2,11,9,13.737958550453186
1,4,11,1,10.009011000394821
4,2,14,3,12.112485617399216
1,4,9,5,11.293474107980728
9,1,14,7,12.96380963921547
3,3,11,5,11.336233168840408
1,3,13,1,10.851690828800201
3,3,6,15,14.392414897680283
1,4,10,3,11.205776691436768
2,4,11,1,9.155634254217148
1,3,12,3,11.985089987516403
1,3,12,3,11.83940315246582
5,2,10,11,14.589357823133469
1,2,15,1,12.12140828371048
4,4,10,3,10.0151646733284
2,2,13,5,12.598623514175415
3,4,7,9,10.405963003635406
5,2,12,7,10.98155003786087
3,1,15,5,12.68624010682106
6,3,12,3,11.360456854104996
5,1,16,3,12.56749915837215
2,3,11,5,11.70454815030098
6,3,8,11,13.939002081335682
7,2,11,9,12.894171297550201
3,5,6,7,11.403401106595993
3,2,13,5,13.00698846578598
1,3,13,1,10.954161465168
2,2,15,1,11.62695387005806
6,3,12,3,10.11204868555069
3,4,4,15,13.3161062002182
1,2,14,3,11.440712720155716
3,2,11,9,13.175815641880035
1,4,10,3,12.961786091327667
2,2,11,9,15.695712685585022
3,2,14,3,12.107883930206299
6,2,14,3,11.798211544752121
2,3,11,5,12.331576734781265
6,3,9,9,12.49792018532753
7,1,15,5,12.388500660657883
4,3,11,5,11.833973377943039
6,2,12,7,12.69852888584137
8,2,11,9,13.43902137875557
1,4,10,3,12.093301773071289
5,3,10,7,11.981579184532166
3,2,13,5,10.731034368276596
2,4,9,5,10.803672134876251
7,2,10,11,16.178381085395813
3,3,8,11,13.74105116724968
6,1,13,9,12.124137669801712
4,2,10,11,14.806092888116837
1,4,9,5,12.923529013991356
6,3,10,7,10.481510072946548
6,1,15,5,14.239843621850014
6,1,14,7,14.00352692604065
4,3,9,9,12.726600974798203
4,1,16,3,11.907200396060944
3,3,13,1,11.16607654094696
6,1,15,5,13.96182632446289
1,3,12,3,11.440765470266342
10,1,14,7,12.586572110652924
4,3,10,7,12.896299988031387
1,5,7,5,11.668200641870499
2,4,10,3,11.156567513942719
4,1,14,7,12.656697422266006
8,2,11,9,12.87355992272519
7,1,11,13,15.828550517559052
2,2,15,1,11.655818417668343
2,4,10,3,10.902063459157944
8,4,8,7,12.484056055545807
2,3,12,3,10.5595124065876
3,4,9,5,11.18785759806633
1,3,12,3,12.478757798671722
1,3,13,1,10.946650385856628
1,3,11,5,12.320198118686676
1,4,9,5,11.66087555885315
1,4,9,5,11.455690413713455
3,5,6,7,12.509662300348282
3,2,13,5,13.866219729185104
4,3,12,3,11.229174941778183
6,4,10,3,10.776219218969345
1,3,13,1,11.953884720802307
2,2,12,7,12.905147701501846
2,3,12,3,12.915251314640045
1,3,13,1,11.12594386935234
6,1,14,7,12.833371818065643
3,3,10,7,12.966112285852432
4,4,11,1,10.216654270887375
7,3,9,9,11.49665442109108
4,4,7,9,12.112541198730469
2,3,12,3,10.411331623792648
3,2,13,5,12.672696888446808
2,1,14,7,14.459139615297318
1,2,11,9,14.058960050344467
5,1,13,9,14.43964621424675
4,5,7,5,11.41224291920662
2,3,12,3,12.52049970626831
1,2,13,5,13.180412322282791
1,2,14,3,12.67206883430481
1,2,14,3,13.145674169063568
2,2,14,3,12.195699542760849
3,3,11,5,11.227637887001038
4,4,8,7,10.63288027048111
3,2,13,5,12.454421609640121
1,3,13,1,10.736941635608673
3,2,12,7,13.932583779096603
4,3,11,5,11.049604713916779
3,2,13,5,11.694160908460617
3,3,13,1,10.87474125623703
5,1,12,11,16.382294297218323
1,2,14,3,11.883390545845032
2,2,9,13,13.527511864900589
4,1,15,5,12.879919111728668
3,1,15,5,12.77020651102066
6,1,16,3,11.594029873609543
6,1,12,11,15.907355576753616
1,3,11,5,11.93527227640152
4,4,8,7,11.982646137475967
1,2,14,3,12.162593930959702
1,6,6,3,10.099026471376419
8,2,13,5,13.03990325331688
1,3,13,1,11.934244126081467
4,4,10,3,11.085188671946526
1,4,11,1,11.765169009566307
2,1,16,3,13.655098736286163
3,4,11,1,9.297879338264465
3,4,8,7,12.128369361162186
3,4,7,9,14.13217806816101
1,2,11,9,13.807392358779907
4,3,11,5,11.241724759340286
7,2,12,7,12.422434598207474
2,5,8,3,10.905351519584656
4,3,10,7,12.41033187508583
1,3,12,3,11.501789063215256
4,3,10,7,9.954537630081177
1,3,8,11,13.952209174633026
2,2,13,5,11.744903445243835
1,4,9,5,12.498975843191147
6,1,13,9,14.68202269077301
3,5,8,3,10.474719554185867
2,3,13,1,11.108926087617874
1,5,9,1,9.866370439529419
4,4,8,7,11.149583876132965
3,1,15,5,11.887826979160309
8,2,11,9,12.442969262599945
5,0,14,11,13.957419574260712
2,4,11,1,12.297258019447327
2,2,12,7,12.922770142555237
3,2,12,7,13.668402522802353
2,4,10,3,11.124922305345535
4,2,14,3,12.230027675628662
3,3,10,7,13.800305098295212
2,3,10,7,11.52270430957056
2,4,10,3,11.200392305850983
3,4,10,3,10.549181789159775
2,2,14,3,13.096656024456024
7,3,10,7,12.805432707071304
3,2,14,3,13.029674002004555
4,3,10,7,12.483863294124603
1,2,14,3,13.40953579545021
4,3,12,3,10.729970425367355
1,4,10,3,11.410390794277191
5,2,13,5,12.243582755327225
3,4,9,5,11.733494967222214
6,2,14,3,11.68354532122612
1,3,9,9,13.771775782108307
2,2,12,7,14.122436612844467
6,4,7,9,12.441057845950127
7,2,11,9,13.057692795991898
4,3,11,5,12.019603997468948
7,4,6,11,11.42706573009491
3,3,11,5,11.693737268447876
5,2,11,9,14.359973937273026
4,3,12,3,11.174884170293808
4,4,9,5,10.315343022346497
7,2,12,7,12.201635509729385
5,0,16,7,13.250855475664139
1,3,12,3,10.712130278348923
10,1,14,7,13.247469335794449
4,4,10,3,10.55011060833931
1,1,13,9,14.06853386759758
7,1,11,13,14.492099672555923
1,1,14,7,15.329588860273361
1,3,13,1,11.998106867074966
1,2,13,5,12.77093294262886
11,1,15,5,11.76201245188713
4,4,8,7,11.423209309577942
6,2,14,3,12.008872509002686
5,3,8,11,12.686401039361954
1,3,12,3,11.795379936695099
7,4,10,3,10.200831145048141
1,3,12,3,11.181548804044724
2,4,9,5,11.565410315990448
2,0,15,9,15.751089304685593
3,2,14,3,12.771964997053146
2,3,10,7,13.567879527807236
1,3,11,5,12.490538001060486
8,0,14,11,13.644435942173004
2,4,8,7,13.71538108587265
6,2,10,11,13.602850764989853
3,3,12,3,11.237509697675705
1,4,11,1,10.559588968753815
7,2,10,11,15.40680006146431
3,3,10,7,11.263311386108398
4,3,12,3,11.815770298242569
2,3,13,1,10.943215698003769
3,3,6,15,14.64092555642128
1,1,14,7,13.988867700099945
1,2,14,3,12.294008791446686
4,1,13,9,14.160068482160568
5,2,10,11,14.66892358660698
1,4,10,3,12.632231131196022
7,2,12,7,12.628746652043068
1,3,11,5,13.057914450764656
3,1,14,7,13.954386353492737
12,3,9,9,12.427515506744385
2,3,13,1,10.44713294506073
2,2,14,3,11.343759983778
4,4,8,7,11.992207124829292
2,4,11,1,11.143622398376465
1,5,8,3,12.12586709856987
7,2,12,7,11.156341254711151
1,2,13,5,12.064734399318695
4,1,14,7,14.185157179832458
1,4,11,1,11.676168352365494
8,0,16,7,13.748861819505692
3,2,15,1,11.696573957800865
4,4,10,3,11.28292202949524
3,2,12,7,12.9529447555542
4,2,13,5,11.685230076313019
14,3,8,11,11.552974671125412
1,4,10,3,11.964609995484352
2,1,13,9,14.024928331375122
4,3,10,7,12.418089091777802
2,4,11,1,10.092429399490356
7,2,8,15,13.189653724431992
2,2,14,3,12.346799194812775
3,3,10,7,14.105012863874435
2,3,12,3,11.791904747486115
4,3,12,3,11.910338342189789
3,4,8,7,12.520216286182404
3,3,11,5,12.18936476111412
7,1,15,5,11.952846789578992
7,4,9,5,11.276371747255325
7,1,15,5,12.582168817520142
3,2,12,7,13.949683427810669
4,3,12,3,12.626808866858482
2,4,10,3,11.738057106733322
4,1,12,11,12.555370151996613
2,4,10,3,11.279905080795288
6,1,11,13,15.258765578269958
7,3,11,5,12.22858405509605
2,3,9,9,15.500794306397438
1,5,9,1,9.480090409517288
1,3,13,1,10.774678081274033
5,5,7,5,10.518288880586624
4,1,14,7,14.277976751327515
2,3,13,1,11.998790919780731
1,4,8,7,12.06730830669403
2,4,9,5,11.638910681009293
4,3,12,3,10.973475098609924
3,3,11,5,12.663443490862846
1,5,9,1,10.980929851868725
8,2,12,7,12.641227675945242
7,2,13,5,12.554229991929752
5,3,9,9,11.134123905073615
6,3,10,7,12.185817786570453
5,2,14,3,14.43663141028593
3,2,12,7,13.78379553831121
3,3,9,9,12.260801413396452
6,3,9,9,11.574304835255608
5,2,14,3,11.477193648858869
