Article Count,512,256,128
2,3,12,3,12.52049970626831
2,0,17,5,14.289708524942398
1,2,14,3,12.67206883430481
1,1,16,3,13.75258520245552
2,1,16,3,12.726177304983139
3,3,11,5,11.227637887001038
4,4,8,7,10.63288027048111
3,1,16,3,12.450102925300598
1,3,13,1,10.795644253492355
3,2,12,7,13.932583779096603
5,1,14,7,12.579045474529266
3,2,13,5,11.694160908460617
3,3,13,1,10.87474125623703
5,1,12,11,16.35952192544937
1,0,18,3,13.026857495307922
2,2,9,13,13.527511864900589
4,1,15,5,12.875473231077194
2,1,16,3,12.191215187311172
5,1,16,3,11.58905404806137
6,1,12,11,15.88182446360588
1,1,15,5,13.071972787380219
4,1,15,5,12.942803800106049
1,0,17,5,13.799285560846329
1,4,9,5,11.994579493999481
8,2,13,5,13.026146411895752
1,2,15,1,12.57123526930809
4,4,10,3,11.085188671946526
1,4,11,1,11.765169009566307
2,1,16,3,13.655098736286163
4,3,13,1,9.791065394878387
3,4,8,7,12.128369361162186
3,4,7,9,14.13217806816101
1,1,13,9,14.333777070045471
3,2,13,5,11.77196329832077
9,0,15,9,14.034830838441849
2,5,8,3,10.905351519584656
4,2,12,7,12.968195527791977
1,2,15,1,11.445723831653595
4,2,13,5,9.955170810222626
1,2,10,11,14.41509160399437
2,2,14,3,11.178457468748093
1,4,9,5,12.498975843191147
6,1,13,9,14.68202269077301
3,5,8,3,10.441498339176178
3,2,14,3,12.208997994661331
1,5,9,1,9.866370439529419
6,2,12,7,12.13603213429451
3,1,15,5,11.866767048835754
8,2,11,9,12.441340237855911
5,0,15,9,13.411101967096329
2,4,11,1,12.297258019447327
2,2,12,7,12.922770142555237
4,1,15,5,13.604392021894455
2,3,12,3,11.670657217502594
4,2,14,3,12.230027675628662
3,3,10,7,13.800305098295212
3,2,12,7,12.013459348744757
2,4,10,3,11.200392305850983
3,3,12,3,11.127161681652069
2,2,14,3,13.096656024456024
7,3,10,7,12.805432707071304
4,1,16,3,13.625771880149841
5,1,12,11,14.596352308988571
2,2,14,3,13.406589955091476
5,1,16,3,11.800862342119217
2,2,14,3,12.633786171674728
7,1,15,5,12.629253059625626
3,3,11,5,12.25505855679512
6,2,14,3,11.68354532122612
1,3,10,7,13.12105479836464
2,1,13,9,15.39969226717949
8,2,11,9,13.223151549696922
8,1,13,9,13.567913502454758
4,1,14,7,13.851120442152023
8,4,8,7,10.286302149295807
3,2,14,3,11.673869848251343
4,2,12,7,13.735400140285492
4,1,15,5,12.902772694826126
7,2,11,9,12.170825809240341
6,2,13,5,11.659423619508743
4,0,17,5,12.708960622549057
1,3,12,3,10.629312694072723
12,0,15,9,14.266604989767075
4,3,12,3,11.100000530481339
1,1,15,5,12.902501851320267
8,1,12,11,13.786316305398941
1,1,14,7,15.329588860273361
1,1,17,1,13.157560646533966
1,2,13,5,12.77093294262886
11,1,15,5,11.76201245188713
4,3,10,7,11.952698290348053
8,0,17,5,13.757234126329422
5,3,8,11,12.527244091033936
2,3,12,3,11.77685022354126
5,3,13,1,10.188022553920746
1,1,15,5,12.748866856098175
2,3,12,3,11.21870169043541
1,0,16,7,15.106072396039963
4,0,17,5,14.464557439088821
3,2,12,7,14.09290063381195
1,2,14,3,12.426788002252579
8,0,14,11,13.644435942173004
2,3,10,7,14.367547392845154
7,2,10,11,13.56984931230545
3,1,16,3,12.32220247387886
2,3,12,3,11.450024038553238
7,1,12,11,16.015211075544357
3,3,11,5,10.723641961812973
4,2,14,3,12.43398505449295
2,3,13,1,10.861290574073792
3,3,6,15,14.64092555642128
1,0,15,9,15.17488095164299
1,2,14,3,12.294008791446686
4,0,16,7,14.144401013851166
5,2,10,11,14.66892358660698
1,3,12,3,13.28636384010315
8,1,15,5,12.608477198517525
1,3,11,5,13.057914450764656
3,1,14,7,13.954386353492737
12,3,9,9,12.406294792890549
4,2,15,1,10.933131068944931
2,2,15,1,10.646468460559845
4,4,9,5,11.528850868344307
2,4,11,1,11.143622398376465
1,2,14,3,14.028005093336105
6,2,13,5,10.640212714672089
1,2,14,3,11.469381272792816
4,1,15,5,13.543118387460709
1,4,11,1,11.676168352365494
8,0,16,7,13.748861819505692
3,2,15,1,11.696573957800865
3,4,11,1,10.671581596136093
3,2,12,7,13.049474686384201
4,2,13,5,11.659932136535645
13,2,13,5,10.45330286026001
1,4,11,1,11.29660926759243
3,0,14,11,15.08379676938057
3,3,11,5,11.829774975776672
2,3,13,1,10.342801451683044
7,2,9,13,12.615791529417038
2,2,14,3,12.290632873773575
2,4,9,5,12.726646691560745
4,1,15,5,13.536911487579346
4,2,13,5,13.163822174072266
3,3,10,7,13.139406770467758
3,2,13,5,12.728053987026215
7,1,15,5,11.952846789578992
9,2,12,7,12.985354870557785
7,0,17,5,13.019796073436737
3,2,12,7,13.949683427810669
4,2,14,3,13.122284695506096
3,4,10,3,11.63900151848793
6,0,13,13,13.476791590452194
6,2,13,5,12.95853278040886
6,1,11,13,15.258765578269958
7,3,11,5,12.22858405509605
2,2,11,9,16.22023878991604
1,5,9,1,9.480090409517288
1,2,15,1,11.331622064113617
5,5,7,5,10.475239396095276
3,1,15,5,13.650455385446548
2,2,15,1,12.628865391016006
1,3,10,7,12.61748805642128
2,3,12,3,11.551036030054092
4,2,14,3,11.528654962778091
3,3,11,5,12.663443490862846
1,4,11,1,11.616295367816067
9,1,14,7,13.109632934646768
7,2,13,5,12.54694493343137
5,3,9,9,11.134123905073615
7,3,10,7,12.152759351845646
5,2,14,3,14.43663141028593
3,2,12,7,13.78379553831121
3,3,9,9,12.280356445649717
6,2,10,11,12.458185761455683
5,2,14,3,11.477193648858869
