Article Count,512,256,128
13,2,13,5,9.55681330332263
15,0,15,9,11.444613952238022
10,4,7,9,10.449768328311016
15,1,11,13,13.345721006393433
10,1,13,9,11.358993589878082
16,2,11,9,10.347528845071793
11,3,10,7,9.860772907733917
5,1,16,3,11.090192747793362
11,3,11,5,9.936405004593395
9,4,8,7,9.25035634636879
15,1,11,13,12.66285315155983
15,3,7,13,11.04415704746991
15,3,7,13,11.04415704746991
18,0,10,19,14.973326909394723
12,1,12,11,11.74099975824356
14,2,9,13,11.475494146347046
13,1,14,7,11.249701452245102
15,3,7,13,11.04415704746991
13,1,15,5,11.267479472433244
13,1,13,9,12.640200892191094
12,2,13,5,8.956060528755188
11,1,13,9,11.733379900455475
15,2,8,15,13.002986708551164
12,1,14,7,11.847846567630768
16,2,11,9,10.09150231510839
14,1,15,5,10.934835334893892
13,3,8,11,12.726650662762925
8,5,8,3,8.749938070989815
11,1,12,11,11.353225412584576
12,2,13,5,9.220668173990628
17,0,16,7,10.701521378401514
16,1,10,15,12.687120611102717
11,3,9,9,10.297526948579852
13,1,10,15,14.705081582069397
13,3,10,7,10.681245744228363
12,1,15,5,11.290147053141004
19,0,11,17,12.72203954253832
14,0,15,9,11.54454916715622
14,2,10,11,10.821178403054182
16,1,11,13,11.074583220115652
11,4,9,5,8.920154693654517
12,1,15,5,10.634712760640571
13,0,15,9,12.087330877780914
17,1,13,9,12.218776801449625
17,1,12,11,12.391448410909868
17,0,14,11,12.11144594735914
15,0,12,15,14.621465078653568
17,1,13,9,10.576131761074066
12,2,10,11,11.514534568461373
15,1,13,9,11.259829766151576
16,2,7,17,12.515988916158676
15,1,12,11,12.197300621912037
4,4,11,1,9.961143904174651
12,2,13,5,10.582661921409862
10,3,11,5,10.581849083108876
13,3,8,11,10.187746389886719
14,0,14,11,11.547029662653339
11,1,15,5,9.553483188152313
13,1,13,9,11.276823474844246
13,2,11,9,10.367832838731477
15,3,7,13,11.04415704746991
11,0,17,5,10.805227159999463
12,0,17,5,11.540367710490546
